id,x,y,z,cost,value,rock_tonnes,ore_tonnes,blockvalue,period
6613,17,22,12,21132.9,424213.65,4439.688,10528.896,403080.75,7
6614,17,22,13,20682.0,469833.0,4409.808,10817.92,449151.0,5
6615,17,22,14,21722.7,363871.2,4701.888,7992.816,342148.5,5
6616,17,22,15,25153.575,331797.075,5528.25,7257.936,306643.5,4
6617,17,22,16,21184.575,246817.575,4728.702,7733.504,225633.0,4
6618,17,22,17,19600.2,454265.7,4444.494,10482.448,434665.5,4
6619,17,22,18,19416.45,61679.775,4473.84,4788.336,42263.325,4
6620,17,22,19,14872.425,0.0,3483.0,0.0,-14872.425,4
6621,17,22,20,14628.6,0.0,3483.0,0.0,-14628.6,4
6622,17,22,21,14384.775,57765.075,3483.0,9288.0,43380.299999999996,4
6623,17,22,22,14140.95,22407.3,3483.0,9288.0,8266.349999999999,3
6624,17,22,23,13897.2,190356.45,3483.0,9288.0,176459.25,1
6625,17,22,24,13653.375,197428.125,3483.0,9288.0,183774.75,0
6626,17,22,25,13409.55,30362.85,3483.0,9288.0,16953.3,0
6627,17,22,26,14652.525,105200.775,3876.324,7501.824,90548.25,0
6628,17,23,5,29023.35,0.0,5528.25,0.0,-29023.35,
6629,17,23,6,28636.35,0.0,5528.25,0.0,-28636.35,12
6630,17,23,7,28249.35,0.0,5528.25,0.0,-28249.35,12
6631,17,23,8,27862.35,0.0,5528.25,0.0,-27862.35,11
6632,17,23,9,27475.425,4556.325,5528.25,318.4272,-22919.1,11
6633,17,23,10,27088.425,173225.925,5528.25,4546.432,146137.5,10
6634,17,23,11,22714.35,222149.85,4702.764,7984.384,199435.5,7
6635,17,23,12,20692.5,513547.5,4347.156,11423.92,492855.0,6
6636,17,23,13,20732.25,613185.0,4420.524,10714.256,592452.75,5
6637,17,23,14,22223.55,246745.05,4810.29,6944.352,224521.5,5
6638,17,23,15,25153.575,156570.075,5528.25,4515.328,131416.5,4
6639,17,23,16,21980.175,253830.675,4906.29,6015.824,231850.5,4
6640,17,23,17,20154.9,389201.4,4570.266,9265.952,369046.5,4
6641,17,23,18,18942.9,48450.825,4364.73,5283.856,29507.924999999996,4
6642,17,23,19,14872.425,0.0,3483.0,0.0,-14872.425,4
6643,17,23,20,14628.6,55113.3,3483.0,9288.0,40484.700000000004,4
6644,17,23,21,14384.775,170026.275,3483.0,9288.0,155641.5,4
6645,17,23,22,14140.95,77211.825,3483.0,9288.0,63070.875,3
6646,17,23,23,13897.2,123176.7,3483.0,9288.0,109279.5,1
6647,17,23,24,13653.375,137320.125,3483.0,9288.0,123666.75,0
6648,17,23,25,13409.55,166490.55,3483.0,9288.0,153081.0,0
6649,17,23,26,14834.85,157575.6,3924.57,7282.72,142740.75,0
6650,17,24,5,29023.35,0.0,5528.25,0.0,-29023.35,12
6651,17,24,6,28636.35,0.0,5528.25,0.0,-28636.35,12
6652,17,24,7,28249.35,0.0,5528.25,0.0,-28249.35,12
6653,17,24,8,27862.35,4251.075,5528.25,517.296,-23611.274999999998,11
6654,17,24,9,27475.425,28631.2425,5528.25,2014.352,1155.817500000001,11
6655,17,24,10,24046.8,163621.8,4907.508,6004.032,139575.0,10
6656,17,24,11,21846.825,214046.325,4523.154,9721.6,192199.5,7
6657,17,24,12,20627.475,581073.2250000001,4333.5,11556.0,560445.7500000001,5
6658,17,24,13,20750.85,664838.8500000001,4424.49,10675.904,644088.0000000001,5
6659,17,24,14,22680.9,262862.4,4909.284,5986.816,240181.50000000003,5
6660,17,24,15,25153.575,65230.725,5528.25,2863.632,40077.149999999994,4
6661,17,24,16,24766.575,268278.825,5528.25,5713.856,243512.25,4
6662,17,24,17,20457.75,311364.75,4638.936,8601.712,290907.0,4
6663,17,24,18,18404.4,45827.025,4240.644,5847.36,27422.625,4
6664,17,24,19,14872.425,0.0,3483.0,0.0,-14872.425,4
6665,17,24,20,14628.6,0.0,3483.0,0.0,-14628.6,4
6666,17,24,21,14384.775,132016.275,3483.0,9288.0,117631.5,4
6667,17,24,22,14140.95,126712.95,3483.0,9288.0,112572.0,3
6668,17,24,23,13897.2,133783.95,3483.0,9288.0,119886.75000000001,1
6669,17,24,24,13653.375,146159.625,3483.0,9288.0,132506.25,1
6670,17,24,25,13409.55,136435.8,3483.0,9288.0,123026.24999999999,0
6671,17,24,26,15005.85,157845.6,3969.81,7077.264,142839.75,0
6672,17,25,4,29410.275,0.0,5528.25,0.0,-29410.275,13
6673,17,25,5,29023.35,0.0,5528.25,0.0,-29023.35,12
6674,17,25,6,28636.35,0.0,5528.25,0.0,-28636.35,12
6675,17,25,7,28249.35,2769.9,5528.25,276.2656,-25479.449999999997,12
6676,17,25,8,27862.35,28930.245,5528.25,3188.112,1067.8950000000004,11
6677,17,25,9,27475.425,56351.475,5528.25,5270.272,28876.05,11
6678,17,25,10,23989.275,146919.525,4895.772,6117.52,122930.25,10
6679,17,25,11,21283.5,313230.0,4406.526,10849.696,291946.5,7
6680,17,25,12,20627.475,741642.9750000001,4333.5,11556.0,721015.5000000001,5
6681,17,25,13,20542.35,695844.6000000001,4380.036,11105.888,675302.2500000001,5
6682,17,25,14,22642.575,363964.575,4900.992,6067.008,341322.0,4
6683,17,25,15,25153.575,168956.325,5528.25,2899.168,143802.75,4
6684,17,25,16,24766.575,270354.825,5528.25,5781.52,245588.25,4
6685,17,25,17,20205.0,386323.5,4581.636,9155.936,366118.5,4
6686,17,25,18,17820.3,64753.875,4106.064,6458.496,46933.575,4
6687,17,25,19,14872.425,29478.9,3483.0,9288.0,14606.475000000002,4
6688,17,25,20,14628.6,13567.92,3483.0,9288.0,-1060.6800000000003,4
6689,17,25,21,14384.775,109917.525,3483.0,9288.0,95532.75,4
6690,17,25,22,14140.95,67488.45,3483.0,9288.0,53347.5,3
6691,17,25,23,13897.2,132900.45,3483.0,9288.0,119003.25000000001,3
6692,17,25,24,13653.375,85167.375,3483.0,9288.0,71514.0,1
6693,17,25,25,13409.55,124945.05,3483.0,9288.0,111535.5,0
6694,17,25,26,15181.2,75380.7,4016.196,6866.624,60199.5,0
6695,17,26,3,29797.275,0.0,5528.25,0.0,-29797.275,
6696,17,26,4,29410.275,0.0,5528.25,0.0,-29410.275,13
6697,17,26,5,29023.35,0.0,5528.25,0.0,-29023.35,12
6698,17,26,6,28636.35,4366.95,5528.25,401.2768,-24269.399999999998,12
6699,17,26,7,28249.35,29429.535,5528.25,2935.28,1180.1850000000013,12
6700,17,26,8,27862.35,43189.125,5528.25,4614.24,15326.775000000001,11
6701,17,26,9,24943.95,63436.65,5018.898,6209.232,38492.7,11
6702,17,26,10,24693.525,157622.775,5039.502,4727.328,132929.25,10
6703,17,26,11,20930.775,408406.275,4333.5,11556.0,387475.5,5
6704,17,26,12,20627.475,556878.2250000001,4333.5,11556.0,536250.7500000001,5
6705,17,26,13,20385.375,704167.125,4346.556,11429.696,683781.75,5
6706,17,26,14,22381.875,353281.875,4844.568,6612.8,330900.0,4
6707,17,26,15,25153.575,209736.825,5528.25,4219.008,184583.25,4
6708,17,26,16,21296.55,406655.5500000001,4753.692,7491.76,385359.0000000001,4
6709,17,26,17,19254.15,405848.4,4366.02,11241.44,386594.25,4
6710,17,26,18,17209.125,0.0,3965.226,0.0,-17209.125,4
6711,17,26,19,14872.425,4728.525,3483.0,9288.0,-10143.9,4
6712,17,26,20,14628.6,32130.75,3483.0,9288.0,17502.15,4
6713,17,26,21,14384.775,35666.475,3483.0,9288.0,21281.699999999997,4
6714,17,26,22,14140.95,18871.5675,3483.0,9288.0,4730.6175,3
6715,17,26,23,13897.2,67488.525,3483.0,9288.0,53591.325,3
6716,17,26,24,13653.375,55997.25,3483.0,9288.0,42343.875,1
6717,17,26,25,13409.55,125828.55,3483.0,9288.0,112419.0,0
6718,17,26,26,15404.325,99441.825,4075.224,6598.56,84037.5,0
6719,17,27,3,29797.275,0.0,5528.25,0.0,-29797.275,
6720,17,27,4,29410.275,0.0,5528.25,0.0,-29410.275,13
6721,17,27,5,29023.35,0.0,5528.25,0.0,-29023.35,12
6722,17,27,6,28636.35,17695.35,5528.25,2889.44,-10941.0,12
6723,17,27,7,28249.35,17405.7,5528.25,4423.04,-10843.649999999998,12
6724,17,27,8,27862.35,45326.55,5528.25,7178.176,17464.200000000004,11
6725,17,27,9,24367.275,64826.85,4902.876,7623.632,40459.575,11
6726,17,27,10,24250.2,252907.95,4949.022,7061.04,228657.75,9
6727,17,27,11,20930.775,542580.5249999999,4333.5,11556.0,521649.7499999999,5
6728,17,27,12,20627.475,645960.9750000001,4333.5,11556.0,625333.5000000001,5
6729,17,27,13,20324.1,687752.8500000001,4333.5,11556.0,667428.7500000001,4
6730,17,27,14,20807.025,590732.7749999999,4503.678,9909.968,569925.7499999999,4
6731,17,27,15,21295.5,419418.75,4680.324,8201.408,398123.25,4
6732,17,27,16,19669.05,706310.55,4390.416,11005.472,686641.5,4
6733,17,27,17,19110.75,483192.0,4333.5,11556.0,464081.25,4
6734,17,27,18,16578.15,46774.5,3819.852,7758.272,30196.35,4
6735,17,27,19,14872.425,0.0,3483.0,0.0,-14872.425,4
6736,17,27,20,14628.6,0.0,3483.0,0.0,-14628.6,4
6737,17,27,21,14384.775,14451.853125,3483.0,9288.0,67.078125,4
6738,17,27,22,14140.95,0.0,3483.0,0.0,-14140.95,3
6739,17,27,23,13897.2,41854.125,3483.0,9288.0,27956.925,3
6740,17,27,24,13653.375,107266.125,3483.0,9288.0,93612.75,1
6741,17,27,25,13409.55,0.0,3483.0,0.0,-13409.55,1
6742,17,27,26,15668.4,30696.225,4145.088,6281.296,15027.824999999999,0
6743,17,28,3,29797.275,0.0,5528.25,0.0,-29797.275,
6744,17,28,4,29410.275,0.0,5528.25,0.0,-29410.275,13
6745,17,28,5,29023.35,3563.4,5528.25,1320.736,-25459.949999999997,12
6746,17,28,6,28636.35,10131.825,5528.25,4763.44,-18504.524999999998,12
6747,17,28,7,28249.35,23552.49,5528.25,7204.704,-4696.859999999997,12
6748,17,28,8,24904.8,39044.625,4941.426,7153.696,14139.825,11
6749,17,28,9,23665.425,34107.15,4761.66,9345.136,10441.725000000002,11
6750,17,28,10,23039.1,332062.35,4701.864,10074.032,309023.25,9
6751,17,28,11,20930.775,424903.275,4333.5,11556.0,403972.5,5
6752,17,28,12,20627.475,612967.7250000001,4333.5,11556.0,592340.2500000001,5
6753,17,28,13,20324.1,656959.3500000001,4333.5,11556.0,636635.2500000001,4
6754,17,28,14,20020.8,758140.05,4333.5,11556.0,738119.25,4
6755,17,28,15,19717.425,747141.675,4333.5,11556.0,727424.25,4
6756,17,28,16,19414.05,699850.8,4333.5,11556.0,680436.75,4
6757,17,28,17,19110.75,502988.25,4333.5,11556.0,483877.5,4
6758,17,28,18,15912.975,69476.775,3666.582,8454.304,53563.799999999996,4
6759,17,28,19,14872.425,0.0,3483.0,0.0,-14872.425,4
6760,17,28,20,14628.6,0.0,3483.0,0.0,-14628.6,4
6761,17,28,21,14384.775,0.0,3483.0,0.0,-14384.775,4
6762,17,28,22,14140.95,0.0,3483.0,0.0,-14140.95,4
6763,17,28,23,13897.2,30362.925,3483.0,9288.0,16465.725,3
6764,17,28,24,13653.375,20639.49,3483.0,9288.0,6986.115000000002,3
6765,17,28,25,13409.55,0.0,3483.0,0.0,-13409.55,1
6766,17,28,26,16010.85,14719.8825,4235.67,5869.92,-1290.9675000000007,0
6767,17,29,3,29797.275,0.0,5528.25,0.0,-29797.275,
6768,17,29,4,29410.275,6894.375,5528.25,936.56,-22515.9,13
6769,17,29,5,29023.35,9143.1,5528.25,3789.872,-19880.25,12
6770,17,29,6,28636.35,14324.25,5528.25,7049.92,-14312.099999999999,12
6771,17,29,7,25180.125,14876.925,4927.62,7321.952,-10303.2,12
6772,17,29,8,24111.825,30518.9175,4784.094,9071.632,6407.092499999999,11
6773,17,29,9,23053.2,32361.9,4638.468,10846.848,9308.7,11
6774,17,29,10,22504.65,222865.65,4592.784,11403.744,200361.0,9
6775,17,29,11,20951.775,449660.025,4337.838,11514.048,428708.25,6
6776,17,29,12,20627.475,472194.225,4333.5,11556.0,451566.75,5
6777,17,29,13,20324.1,700950.6000000001,4333.5,11556.0,680626.5000000001,4
6778,17,29,14,20020.8,708649.05,4333.5,11556.0,688628.25,4
6779,17,29,15,19717.425,725146.425,4333.5,11556.0,705429.0,4
6780,17,29,16,19414.05,709748.55,4333.5,11556.0,690334.5,4
6781,17,29,17,19157.325,728546.325,4344.06,11453.84,709389.0,4
6782,17,29,18,15254.625,96022.125,3514.884,9143.2,80767.5,4
6783,17,29,19,14872.425,112569.675,3483.0,9288.0,97697.25,4
6784,17,29,20,14628.6,0.0,3483.0,0.0,-14628.6,4
6785,17,29,21,14384.775,0.0,3483.0,0.0,-14384.775,4
6786,17,29,22,14140.95,0.0,3483.0,0.0,-14140.95,4
6787,17,29,23,13897.2,8264.295,3483.0,9288.0,-5632.905000000001,3
6788,17,29,24,13653.375,0.0,3483.0,0.0,-13653.375,3
6789,17,29,25,13409.55,12683.991,3483.0,9288.0,-725.5589999999993,1
6790,17,29,26,16380.45,0.0,4333.458,0.0,-16380.45,1
6791,17,30,3,29797.275,6859.425,5528.25,589.0896,-22937.850000000002,
6792,17,30,4,29410.275,38288.775,5528.25,3518.32,8878.5,13
6793,17,30,5,29023.35,21862.875,5528.25,6150.656,-7160.4749999999985,12
6794,17,30,6,25392.45,32221.83,4902.012,7634.144,6829.380000000001,12
6795,17,30,7,24446.55,58148.475,4784.064,9072.0,33701.925,12
6796,17,30,8,23800.575,69516.75,4722.336,9824.496,45716.175,11
6797,17,30,9,22543.95,34937.625,4536.0,12096.0,12393.675,11
6798,17,30,10,22263.0,30104.475,4543.47,12004.912,7841.4749999999985,10
6799,17,30,11,21146.025,437645.775,4378.05,11125.072,416499.75,6
6800,17,30,12,20627.475,474393.975,4333.5,11556.0,453766.5,5
6801,17,30,13,20324.1,728445.6000000001,4333.5,11556.0,708121.5000000001,4
6802,17,30,14,20020.8,656959.05,4333.5,11556.0,636938.25,4
6803,17,30,15,19717.425,631664.175,4333.5,11556.0,611946.75,4
6804,17,30,16,19414.05,731744.55,4333.5,11556.0,712330.5,4
6805,17,30,17,19586.475,96395.475,4441.386,10512.496,76809.0,4
6806,17,30,18,15116.25,20639.505,3483.0,9288.0,5523.255000000001,4
6807,17,30,19,14872.425,0.0,3483.0,0.0,-14872.425,4
6808,17,30,20,14628.6,0.0,3483.0,0.0,-14628.6,4
6809,17,30,21,14384.775,0.0,3483.0,0.0,-14384.775,4
6810,17,30,22,14140.95,0.0,3483.0,0.0,-14140.95,4
6811,17,30,23,13897.2,0.0,3483.0,0.0,-13897.2,3
6812,17,30,24,13653.375,0.0,3483.0,0.0,-13653.375,3
6813,17,30,25,13409.55,12683.991,3483.0,9288.0,-725.5589999999993,3
6814,17,30,26,16798.5,0.0,4444.044,0.0,-16798.5,1
6815,17,31,3,29797.275,15657.675,5528.25,1690.016,-14139.600000000002,
6816,17,31,4,29410.275,34230.8775,5528.25,4650.064,4820.602500000001,13
6817,17,31,5,26130.75,23874.33,4977.282,6716.544,-2256.4199999999983,12
6818,17,31,6,24725.1,107178.6,4773.186,9204.576,82453.5,12
6819,17,31,7,23725.725,162632.475,4642.992,10791.696,138906.75,12
6820,17,31,8,24051.225,63471.525,4772.076,9218.112,39420.3,11
6821,17,31,9,22652.1,35296.95,4557.768,11830.608,12644.849999999999,11
6822,17,31,10,22226.4,69473.1,4536.0,12096.0,47246.700000000004,10
6823,17,31,11,21491.625,393540.375,4449.606,10432.992,372048.75,7
6824,17,31,12,20627.475,378711.975,4333.5,11556.0,358084.5,6
6825,17,31,13,20324.1,565676.1000000001,4333.5,11556.0,545352.0000000001,5
6826,17,31,14,20020.8,678955.05,4333.5,11556.0,658934.25,4
6827,17,31,15,19717.425,711948.675,4333.5,11556.0,692231.25,4
6828,17,31,16,19414.05,605269.05,4333.5,11556.0,585855.0,4
6829,17,31,17,20197.35,20383.20375,4579.908,9172.688,185.85375000000204,4
6830,17,31,18,15116.25,0.0,3483.0,0.0,-15116.25,4
6831,17,31,19,14872.425,0.0,3483.0,0.0,-14872.425,4
6832,17,31,20,14628.6,0.0,3483.0,0.0,-14628.6,4
6833,17,31,21,14384.775,0.0,3483.0,0.0,-14384.775,4
6834,17,31,22,14140.95,0.0,3483.0,0.0,-14140.95,4
6835,17,31,23,13897.2,0.0,3483.0,0.0,-13897.2,3
6836,17,31,24,13653.375,0.0,3483.0,0.0,-13653.375,3
6837,17,31,25,13409.55,0.0,3483.0,0.0,-13409.55,3
6838,17,31,26,17047.575,0.0,4509.942,0.0,-17047.575,1
6839,17,32,3,29797.275,5860.35,5528.25,1605.696,-23936.925000000003,
6840,17,32,4,29410.275,25883.025,5528.25,4660.976,-3527.25,13
6841,17,32,5,26061.375,41464.575,4964.076,6877.536,15403.199999999997,12
6842,17,32,6,24687.45,106440.45,4765.926,9293.12,81753.0,12
6843,17,32,7,23815.2,98004.675,4660.506,10578.192,74189.475,12
6844,17,32,8,24111.675,73689.45,4784.064,9072.0,49577.774999999994,11
6845,17,32,9,23220.15,40080.3,4672.056,10437.392,16860.15,11
6846,17,32,10,22226.4,47600.625,4536.0,12096.0,25374.225,10
6847,17,32,11,21793.2,227638.2,4512.042,9829.072,205845.0,8
6848,17,32,12,20627.475,328121.475,4333.5,11556.0,307494.0,6
6849,17,32,13,20324.1,480992.85,4333.5,11556.0,460668.75,5
6850,17,32,14,20020.8,518385.3000000001,4333.5,11556.0,498364.5000000001,4
6851,17,32,15,19717.425,718547.175,4333.5,11556.0,698829.75,4
6852,17,32,16,19414.05,661358.55,4333.5,11556.0,641944.5,4
6853,17,32,17,20904.9,0.0,4740.336,0.0,-20904.9,4
6854,17,32,18,15116.25,0.0,3483.0,0.0,-15116.25,4
6855,17,32,19,14872.425,0.0,3483.0,0.0,-14872.425,4
6856,17,32,20,14628.6,0.0,3483.0,0.0,-14628.6,4
6857,17,32,21,14384.775,0.0,3483.0,0.0,-14384.775,4
6858,17,32,22,14140.95,0.0,3483.0,0.0,-14140.95,4
6859,17,32,23,13897.2,0.0,3483.0,0.0,-13897.2,4
6860,17,32,24,13653.375,0.0,3483.0,0.0,-13653.375,3
6861,17,32,25,13409.55,0.0,3483.0,0.0,-13409.55,3
6862,17,32,26,17246.625,0.0,4562.604,0.0,-17246.625,1
6863,17,33,3,29797.275,0.0,5528.25,0.0,-29797.275,
6864,17,33,4,29410.275,5315.1,5528.25,829.2368,-24095.175000000003,13
6865,17,33,5,29023.35,26993.01,5528.25,5417.984,-2030.3400000000001,12
6866,17,33,6,25498.875,88083.6,4922.562,7383.648,62584.725000000006,12
6867,17,33,7,24638.175,106871.175,4821.558,8614.896,82233.0,12
6868,17,33,8,24424.2,129280.95,4846.08,8316.0,104856.75,11
6869,17,33,9,23724.975,58963.35,4773.636,9199.136,35238.375,11
6870,17,33,10,22226.4,48751.8,4536.0,12096.0,26525.4,10
6871,17,33,11,21984.975,227730.975,4551.756,9444.944,205746.0,8
6872,17,33,12,20627.475,307225.725,4333.5,11556.0,286598.25,7
6873,17,33,13,20324.1,325922.1,4333.5,11556.0,305598.0,6
6874,17,33,14,20020.8,320422.8000000001,4333.5,11556.0,300402.0000000001,5
6875,17,33,15,19717.425,671256.675,4333.5,11556.0,651539.25,4
6876,17,33,16,19414.05,499689.3000000001,4333.5,11556.0,480275.2500000001,4
6877,17,33,17,21662.4,0.0,4912.116,0.0,-21662.4,4
6878,17,33,18,15116.25,0.0,3483.0,0.0,-15116.25,4
6879,17,33,19,14872.425,0.0,3483.0,0.0,-14872.425,4
6880,17,33,20,14628.6,0.0,3483.0,0.0,-14628.6,4
6881,17,33,21,14384.775,0.0,3483.0,0.0,-14384.775,4
6882,17,33,22,14140.95,0.0,3483.0,0.0,-14140.95,4
6883,17,33,23,13897.2,0.0,3483.0,0.0,-13897.2,4
6884,17,33,24,13653.375,0.0,3483.0,0.0,-13653.375,3
6885,17,33,25,13409.55,0.0,3483.0,0.0,-13409.55,3
6886,17,33,26,17067.825,0.0,4515.3,0.0,-17067.825,1
6887,17,34,3,29797.275,0.0,5528.25,0.0,-29797.275,
6888,17,34,4,29410.275,0.0,5528.25,0.0,-29410.275,13
6889,17,34,5,29023.35,6698.85,5528.25,854.7408,-22324.5,12
6890,17,34,6,28636.35,17359.05,5528.25,2879.264,-11277.3,12
6891,17,34,7,28249.35,61695.3,5528.25,4719.792,33445.950000000004,12
6892,17,34,8,27862.35,41112.825,5528.25,3559.904,13250.474999999999,11
6893,17,34,9,27475.425,65258.475,5528.25,4920.736,37783.05,11
6894,17,34,10,22911.9,29022.8775,4675.896,10390.592,6110.977499999997,10
6895,17,34,11,22035.975,143464.725,4562.316,9342.8,121428.75,9
6896,17,34,12,20627.475,278631.225,4333.5,11556.0,258003.74999999997,7
6897,17,34,13,20324.1,272032.35,4333.5,11556.0,251708.24999999997,7
6898,17,34,14,20020.8,399607.8000000001,4333.5,11556.0,379587.0000000001,5
6899,17,34,15,19717.425,608567.925,4333.5,11556.0,588850.5,4
6900,17,34,16,19414.05,577774.05,4333.5,11556.0,558360.0,4
6901,17,34,17,24312.525,227759.025,5513.034,5497.12,203446.5,4
6902,17,34,18,15209.925,0.0,3504.6,0.0,-15209.925,4
6903,17,34,19,14872.425,0.0,3483.0,0.0,-14872.425,4
6904,17,34,20,14628.6,0.0,3483.0,0.0,-14628.6,4
6905,17,34,21,14384.775,0.0,3483.0,0.0,-14384.775,4
6906,17,34,22,14140.95,0.0,3483.0,0.0,-14140.95,4
6907,17,34,23,13897.2,0.0,3483.0,0.0,-13897.2,4
6908,17,34,24,13653.375,0.0,3483.0,0.0,-13653.375,4
6909,17,34,25,13409.55,0.0,3483.0,0.0,-13409.55,3
6910,17,34,26,16707.375,0.0,4419.948,0.0,-16707.375,1
6911,17,35,4,29410.275,0.0,5528.25,0.0,-29410.275,
6912,17,35,5,29023.35,0.0,5528.25,0.0,-29023.35,13
6913,17,35,6,28636.35,0.0,5528.25,0.0,-28636.35,12
6914,17,35,7,28249.35,0.0,5528.25,0.0,-28249.35,12
6915,17,35,8,27862.35,0.0,5528.25,0.0,-27862.35,11
6916,17,35,9,27475.425,0.0,5528.25,0.0,-27475.425,11
6917,17,35,10,27088.425,26610.89475,5528.25,2654.144,-477.5302499999998,10
6918,17,35,11,26701.425,103199.925,5528.25,5696.752,76498.5,8
6919,17,35,12,22489.35,101601.6,4724.652,7772.688,79112.25,8
6920,17,35,13,20663.7,198721.95,4405.914,10855.584,178058.25,7
6921,17,35,14,20020.8,386410.8000000001,4333.5,11556.0,366390.0000000001,6
6922,17,35,15,19717.425,548079.675,4333.5,11556.0,528362.25,4
6923,17,35,16,19414.05,418304.5500000001,4333.5,11556.0,398890.5000000001,4
6924,17,35,17,24335.025,122480.025,5518.14,3652.496,98145.0,4
6925,17,35,18,15170.475,0.0,3495.498,0.0,-15170.475,4
6926,17,35,19,14872.425,0.0,3483.0,0.0,-14872.425,4
6927,17,35,20,14628.6,0.0,3483.0,0.0,-14628.6,4
6928,17,35,21,14384.775,0.0,3483.0,0.0,-14384.775,4
6929,17,35,22,14140.95,0.0,3483.0,0.0,-14140.95,4
6930,17,35,23,13897.2,0.0,3483.0,0.0,-13897.2,4
6931,17,35,24,13653.375,0.0,3483.0,0.0,-13653.375,4
6932,17,35,25,13409.55,0.0,3483.0,0.0,-13409.55,3
6933,17,35,26,15961.425,0.0,4222.602,0.0,-15961.425,1
6934,17,36,6,28636.35,0.0,5528.25,0.0,-28636.35,
6935,17,36,7,28249.35,0.0,5528.25,0.0,-28249.35,12
6936,17,36,8,27862.35,0.0,5528.25,0.0,-27862.35,12
6937,17,36,9,27475.425,0.0,5528.25,0.0,-27475.425,11
6938,17,36,10,27088.425,0.0,5528.25,0.0,-27088.425,11
6939,17,36,11,26701.425,0.0,5528.25,0.0,-26701.425,10
6940,17,36,12,26314.5,0.0,5528.25,0.0,-26314.5,9
6941,17,36,13,25927.5,27511.605,5528.25,1988.848,1584.1049999999996,8
6942,17,36,14,21801.3,281137.0500000001,4718.892,7828.384,259335.75000000012,7
6943,17,36,15,19717.425,478793.1750000001,4333.5,11556.0,459075.7500000001,5
6944,17,36,16,19414.05,441400.0500000001,4333.5,11556.0,421986.0000000001,4
6945,17,36,17,24347.025,0.0,5520.864,0.0,-24347.025,4
6946,17,36,18,15116.25,0.0,3483.0,0.0,-15116.25,4
6947,17,36,19,14872.425,0.0,3483.0,0.0,-14872.425,4
6948,17,36,20,14628.6,0.0,3483.0,0.0,-14628.6,4
6949,17,36,21,14384.775,0.0,3483.0,0.0,-14384.775,4
6950,17,36,22,14140.95,0.0,3483.0,0.0,-14140.95,4
6951,17,36,23,13897.2,0.0,3483.0,0.0,-13897.2,4
6952,17,36,24,13653.375,0.0,3483.0,0.0,-13653.375,4
6953,17,36,25,13409.55,0.0,3483.0,0.0,-13409.55,3
6954,17,36,26,14924.7,31648.65,3948.336,7174.8,16723.95,1
6955,17,37,7,28249.35,0.0,5528.25,0.0,-28249.35,
6956,17,37,8,27862.35,0.0,5528.25,0.0,-27862.35,13
6957,17,37,9,27475.425,0.0,5528.25,0.0,-27475.425,12
6958,17,37,10,27088.425,0.0,5528.25,0.0,-27088.425,12
6959,17,37,11,26701.425,0.0,5528.25,0.0,-26701.425,11
6960,17,37,12,26314.5,0.0,5528.25,0.0,-26314.5,11
6961,17,37,13,25927.5,0.0,5528.25,0.0,-25927.5,9
6962,17,37,14,25540.5,12938.175,5528.25,374.152,-12602.325,7
6963,17,37,15,21674.175,183262.425,4763.562,7396.304,161588.25,6
6964,17,37,16,19417.8,280633.8000000001,4334.334,11547.904,261216.00000000012,4
6965,17,37,17,20085.0,0.0,4554.426,0.0,-20085.0,4
6966,17,37,18,15116.25,0.0,3483.0,0.0,-15116.25,4
6967,17,37,19,14872.425,0.0,3483.0,0.0,-14872.425,4
6968,17,37,20,14628.6,0.0,3483.0,0.0,-14628.6,4
6969,17,37,21,14384.775,0.0,3483.0,0.0,-14384.775,4
6970,17,37,22,14140.95,0.0,3483.0,0.0,-14140.95,4
6971,17,37,23,13897.2,0.0,3483.0,0.0,-13897.2,4
6972,17,37,24,13653.375,55997.25,3483.0,9288.0,42343.875,4
6973,17,37,25,13409.55,53345.4,3483.0,9288.0,39935.850000000006,4
6974,17,37,26,13733.85,82185.3,3633.288,8605.52,68451.45,1
6975,17,37,27,20288.475,0.0,5468.592,0.0,-20288.475,1
6976,17,38,8,27862.35,0.0,5528.25,0.0,-27862.35,
6977,17,38,9,27475.425,0.0,5528.25,0.0,-27475.425,13
6978,17,38,10,27088.425,0.0,5528.25,0.0,-27088.425,12
6979,17,38,11,26701.425,0.0,5528.25,0.0,-26701.425,12
6980,17,38,12,26314.5,0.0,5528.25,0.0,-26314.5,11
6981,17,38,13,25927.5,0.0,5528.25,0.0,-25927.5,11
6982,17,38,14,25540.5,0.0,5528.25,0.0,-25540.5,10
6983,17,38,15,25153.575,0.0,5528.25,0.0,-25153.575,7
6984,17,38,16,24766.575,67878.6,5528.25,4743.824,43112.02500000001,6
6985,17,38,17,17896.125,0.0,4058.082,0.0,-17896.125,4
6986,17,38,18,15116.25,0.0,3483.0,0.0,-15116.25,4
6987,17,38,19,14872.425,0.0,3483.0,0.0,-14872.425,4
6988,17,38,20,14628.6,0.0,3483.0,0.0,-14628.6,4
6989,17,38,21,14384.775,0.0,3483.0,0.0,-14384.775,4
6990,17,38,22,14140.95,0.0,3483.0,0.0,-14140.95,4
6991,17,38,23,13897.2,36550.5,3483.0,9288.0,22653.3,4
6992,17,38,24,13653.375,0.0,3483.0,0.0,-13653.375,4
6993,17,38,25,13409.55,0.0,3483.0,0.0,-13409.55,4
