id,x,y,z,cost,value,rock_tonnes,ore_tonnes,blockvalue,period
16062,147,29,10,540,3651.72,540,540,3111.72,5
16063,146,29,10,540,3650.72,540,540,3110.72,5
16064,146,29,8,540,4188.72,540,540,3648.7200000000003,5
16065,147,28,8,540,4188.72,540,540,3648.7200000000003,5
16066,147,28,9,540,3768.72,540,540,3228.72,5
16067,145,29,8,540,4188.72,540,540,3648.7200000000003,6
16068,149,28,8,540,3970.72,540,540,3430.72,5
16069,148,27,10,540,3711.72,540,540,3171.72,4
16070,150,29,9,540,3694.72,540,540,3154.72,4
16071,149,29,9,540,3694.72,540,540,3154.72,5
16072,148,29,9,540,3694.72,540,540,3154.72,5
16073,150,27,9,540,3694.72,540,540,3154.72,3
16074,148,27,9,540,3692.72,540,540,3152.72,5
16075,149,27,9,540,3694.72,540,540,3154.72,4
16076,150,29,10,540,3651.72,540,540,3111.72,4
16077,148,29,8,540,4138.72,540,540,3598.7200000000003,5
16078,149,29,8,540,4018.72,540,540,3478.72,5
16079,150,29,8,540,3918.72,540,540,3378.72,5
16080,148,28,10,540,3651.72,540,540,3111.72,5
16081,150,27,10,540,3651.72,540,540,3111.72,3
16082,149,29,10,540,3651.72,540,540,3111.72,4
16083,150,27,8,540,3788.72,540,540,3248.72,4
16084,149,27,8,540,3944.72,540,540,3404.72,5
16085,148,27,8,540,4066.72,540,540,3526.72,5
16086,150,28,10,540,3651.72,540,540,3111.72,3
16087,149,28,10,540,3651.72,540,540,3111.72,4
16088,149,28,9,540,3694.72,540,540,3154.72,5
16089,148,29,10,540,3651.72,540,540,3111.72,5
16090,150,28,8,540,3814.72,540,540,3274.72,5
16091,149,27,10,540,3666.72,540,540,3126.72,3
16092,150,28,9,540,3694.72,540,540,3154.72,4
16093,148,28,8,540,4113.72,540,540,3573.7200000000003,5
16094,148,28,9,540,3694.72,540,540,3154.72,5
16095,151,28,8,540,3741.72,540,540,3201.72,4
16096,152,29,8,540,3741.72,540,540,3201.72,4
16097,151,27,9,540,3697.72,540,540,3157.72,3
16098,153,28,10,540,3651.72,540,540,3111.72,4
16099,153,29,10,540,3651.72,540,540,3111.72,4
16100,152,29,10,540,3651.72,540,540,3111.72,4
16101,151,29,10,540,3651.72,540,540,3111.72,4
16102,152,28,10,540,3651.72,540,540,3111.72,3
16103,151,28,9,540,3697.72,540,540,3157.72,4
16104,151,28,10,540,3651.72,540,540,3111.72,3
16105,153,29,8,540,3741.72,540,540,3201.72,4
16106,153,27,8,540,3741.72,540,540,3201.72,4
16107,152,27,8,540,3741.72,540,540,3201.72,4
16108,151,27,10,540,3652.72,540,540,3112.72,3
16109,152,28,9,540,3697.72,540,540,3157.72,4
16110,151,27,8,540,3741.72,540,540,3201.72,4
16111,151,29,8,540,3794.72,540,540,3254.72,4
16112,152,27,10,540,3652.72,540,540,3112.72,3
16113,153,27,10,540,3652.72,540,540,3112.72,3
16114,151,29,9,540,3697.72,540,540,3157.72,4
16115,152,29,9,540,3697.72,540,540,3157.72,4
16116,153,29,9,540,3697.72,540,540,3157.72,4
16117,152,28,8,540,3741.72,540,540,3201.72,4
16118,152,27,9,540,3697.72,540,540,3157.72,3
16119,153,28,8,540,3741.72,540,540,3201.72,4
16120,153,28,9,540,3697.72,540,540,3157.72,4
16121,153,27,9,540,3697.72,540,540,3157.72,4
16122,156,29,9,540,4260.72,540,540,3720.7200000000003,4
16123,154,27,9,540,3697.72,540,540,3157.72,3
16124,154,28,9,540,3697.72,540,540,3157.72,4
16125,156,27,9,540,4260.72,540,540,3720.7200000000003,4
16126,156,27,10,540,4231.72,540,540,3691.7200000000003,3
16127,154,28,8,540,3741.72,540,540,3201.72,4
16128,154,27,10,540,3652.72,540,540,3112.72,3
16129,155,29,10,540,4231.72,540,540,3691.7200000000003,4
16130,155,27,10,540,4231.72,540,540,3691.7200000000003,3
16131,156,29,10,540,4231.72,540,540,3691.7200000000003,4
16132,156,28,8,540,4283.72,540,540,3743.7200000000003,4
16133,155,28,8,540,4283.72,540,540,3743.7200000000003,4
16134,155,27,8,540,4283.72,540,540,3743.7200000000003,4
16135,155,28,9,540,4260.72,540,540,3720.7200000000003,4
16136,154,29,10,540,3651.72,540,540,3111.72,4
16137,156,28,9,540,4260.72,540,540,3720.7200000000003,4
16138,156,27,8,540,4283.72,540,540,3743.7200000000003,4
16139,154,28,10,540,3651.72,540,540,3111.72,3
16140,155,28,10,540,4231.72,540,540,3691.7200000000003,4
16141,154,27,8,540,3741.72,540,540,3201.72,4
16142,154,29,8,540,3741.72,540,540,3201.72,4
16143,155,27,9,540,4260.72,540,540,3720.7200000000003,4
16144,155,29,9,540,4260.72,540,540,3720.7200000000003,4
16145,154,29,9,540,3697.72,540,540,3157.72,4
16146,156,29,8,540,4283.72,540,540,3743.7200000000003,4
16147,156,28,10,540,4231.72,540,540,3691.7200000000003,4
16148,155,29,8,540,4283.72,540,540,3743.7200000000003,4
16149,158,29,10,540,4231.72,540,540,3691.7200000000003,4
16150,159,29,10,540,4231.72,540,540,3691.7200000000003,4
16151,158,29,8,540,4283.72,540,540,3743.7200000000003,4
16152,159,29,9,540,4260.72,540,540,3720.7200000000003,4
16153,158,28,9,540,4260.72,540,540,3720.7200000000003,4
16154,158,27,10,540,4231.72,540,540,3691.7200000000003,4
16155,159,27,10,540,4231.72,540,540,3691.7200000000003,4
16156,157,28,8,540,4283.72,540,540,3743.7200000000003,4
16157,157,27,10,540,4231.72,540,540,3691.7200000000003,3
16158,159,28,9,540,4260.72,540,540,3720.7200000000003,4
16159,157,29,9,540,4260.72,540,540,3720.7200000000003,4
16160,157,27,9,540,4260.72,540,540,3720.7200000000003,4
16161,159,28,10,540,4231.72,540,540,3691.7200000000003,4
16162,158,28,10,540,4231.72,540,540,3691.7200000000003,4
16163,157,28,10,540,4231.72,540,540,3691.7200000000003,4
16164,158,29,9,540,4260.72,540,540,3720.7200000000003,4
16165,157,28,9,540,4260.72,540,540,3720.7200000000003,4
16166,157,29,8,540,4283.72,540,540,3743.7200000000003,4
16167,157,29,10,540,4231.72,540,540,3691.7200000000003,4
16168,158,27,9,540,4260.72,540,540,3720.7200000000003,4
16169,159,27,9,540,4260.72,540,540,3720.7200000000003,4
16170,159,28,8,540,4283.72,540,540,3743.7200000000003,4
16171,159,27,8,540,4283.72,540,540,3743.7200000000003,4
16172,158,27,8,540,4283.72,540,540,3743.7200000000003,4
16173,157,27,8,540,4283.72,540,540,3743.7200000000003,4
16174,159,29,8,540,4283.72,540,540,3743.7200000000003,4
16175,158,28,8,540,4283.72,540,540,3743.7200000000003,4
16176,160,29,9,540,4260.72,540,540,3720.7200000000003,4
16177,161,27,8,540,4283.72,540,540,3743.7200000000003,4
16178,162,27,8,540,4283.72,540,540,3743.7200000000003,4
16179,160,28,10,540,4231.72,540,540,3691.7200000000003,4
16180,161,28,10,540,4231.72,540,540,3691.7200000000003,4
16181,162,28,10,540,4231.72,540,540,3691.7200000000003,4
16182,160,28,9,540,4260.72,540,540,3720.7200000000003,4
16183,161,28,9,540,4260.72,540,540,3720.7200000000003,4
16184,162,28,9,540,4260.72,540,540,3720.7200000000003,4
16185,160,29,8,540,4283.72,540,540,3743.7200000000003,4
16186,161,27,10,540,4231.72,540,540,3691.7200000000003,4
16187,160,28,8,540,4283.72,540,540,3743.7200000000003,4
16188,161,28,8,540,4283.72,540,540,3743.7200000000003,4
16189,160,27,8,540,4283.72,540,540,3743.7200000000003,4
16190,160,27,9,540,4260.72,540,540,3720.7200000000003,4
16191,161,27,9,540,4260.72,540,540,3720.7200000000003,4
16192,162,27,9,540,4260.72,540,540,3720.7200000000003,4
16193,160,29,10,540,4231.72,540,540,3691.7200000000003,4
16194,161,29,10,540,4231.72,540,540,3691.7200000000003,4
16195,162,29,10,540,4231.72,540,540,3691.7200000000003,4
16196,160,27,10,540,4231.72,540,540,3691.7200000000003,4
16197,161,29,8,540,4283.72,540,540,3743.7200000000003,4
16198,162,29,8,540,4283.72,540,540,3743.7200000000003,4
16199,162,29,9,540,4260.72,540,540,3720.7200000000003,4
16200,161,29,9,540,4260.72,540,540,3720.7200000000003,4
16201,162,28,8,540,4283.72,540,540,3743.7200000000003,4
16202,162,27,10,540,4231.72,540,540,3691.7200000000003,4
16203,163,29,9,540,4260.72,540,540,3720.7200000000003,4
16204,163,27,8,540,4283.72,540,540,3743.7200000000003,4
16205,163,28,10,540,4231.72,540,540,3691.7200000000003,4
16206,164,28,10,540,4231.72,540,540,3691.7200000000003,4
16207,165,28,10,540,4506.72,540,540,3966.7200000000003,4
16208,164,27,8,540,4283.72,540,540,3743.7200000000003,4
16209,164,27,9,540,4260.72,540,540,3720.7200000000003,4
16210,163,28,8,540,4283.72,540,540,3743.7200000000003,4
16211,164,28,8,540,4283.72,540,540,3743.7200000000003,4
16212,165,28,8,540,4577.72,540,540,4037.7200000000003,4
16213,165,29,9,540,4548.72,540,540,4008.7200000000003,4
16214,164,29,9,540,4260.72,540,540,3720.7200000000003,4
16215,165,27,8,540,4578.72,540,540,4038.7200000000003,4
16216,163,27,9,540,4260.72,540,540,3720.7200000000003,4
16217,165,28,9,540,4547.72,540,540,4007.7200000000003,4
16218,165,27,9,540,4500.72,540,540,3960.7200000000003,4
16219,163,29,8,540,4283.72,540,540,3743.7200000000003,4
16220,164,29,8,540,4283.72,540,540,3743.7200000000003,4
16221,165,27,10,540,4450.72,540,540,3910.7200000000003,4
16222,164,27,10,540,4237.72,540,540,3697.7200000000003,4
16223,163,27,10,540,4231.72,540,540,3691.7200000000003,4
16224,165,29,8,540,4577.72,540,540,4037.7200000000003,4
16225,163,28,9,540,4260.72,540,540,3720.7200000000003,4
16226,164,28,9,540,4260.72,540,540,3720.7200000000003,4
16227,164,29,10,540,4231.72,540,540,3691.7200000000003,4
16228,165,29,10,540,4507.72,540,540,3967.7200000000003,4
16229,163,29,10,540,4231.72,540,540,3691.7200000000003,4
16230,166,27,10,540,4427.72,540,540,3887.7200000000003,4
16231,167,28,9,540,4547.72,540,540,4007.7200000000003,4
16232,167,27,8,540,4477.72,540,540,3937.7200000000003,5
16233,168,28,10,540,4506.72,540,540,3966.7200000000003,4
16234,168,28,9,540,4547.72,540,540,4007.7200000000003,5
16235,168,29,8,540,4577.72,540,540,4037.7200000000003,5
16236,167,29,8,540,4577.72,540,540,4037.7200000000003,5
16237,166,29,8,540,4577.72,540,540,4037.7200000000003,4
16238,167,28,10,540,4506.72,540,540,3966.7200000000003,4
16239,166,28,10,540,4506.72,540,540,3966.7200000000003,4
16240,166,28,9,540,4547.72,540,540,4007.7200000000003,4
16241,166,29,9,540,4548.72,540,540,4008.7200000000003,4
16242,167,29,9,540,4548.72,540,540,4008.7200000000003,4
16243,168,27,8,540,4393.72,540,540,3853.7200000000003,5
16244,167,28,8,540,4577.72,540,540,4037.7200000000003,5
16245,168,28,8,540,4577.72,540,540,4037.7200000000003,5
16246,166,27,9,540,4461.72,540,540,3921.7200000000003,4
16247,168,29,9,540,4548.72,540,540,4008.7200000000003,5
16248,168,29,10,540,4507.72,540,540,3967.7200000000003,4
16249,167,29,10,540,4507.72,540,540,3967.7200000000003,4
16250,166,29,10,540,4507.72,540,540,3967.7200000000003,4
16251,166,28,8,540,4577.72,540,540,4037.7200000000003,4
16252,168,27,9,540,4354.72,540,540,3814.7200000000003,5
16253,167,27,9,540,4391.72,540,540,3851.7200000000003,5
16254,166,27,8,540,4535.72,540,540,3995.7200000000003,5
16255,168,27,10,540,4404.72,540,540,3864.7200000000003,5
16256,167,27,10,540,4395.72,540,540,3855.7200000000003,4
16257,169,28,8,540,4577.72,540,540,4037.7200000000003,5
16258,169,28,10,540,4463.72,540,540,3923.7200000000003,5
16259,169,28,9,540,4547.72,540,540,4007.7200000000003,5
16260,170,28,9,540,4485.72,540,540,3945.7200000000003,5
16261,171,28,9,540,4469.72,540,540,3929.7200000000003,5
16262,171,28,10,540,4438.72,540,540,3898.7200000000003,5
16263,170,27,8,540,4249.72,540,540,3709.7200000000003,6
16264,169,27,8,540,4315.72,540,540,3775.7200000000003,5
16265,169,27,10,540,4404.72,540,540,3864.7200000000003,5
16266,170,28,10,540,4462.72,540,540,3922.7200000000003,5
16267,170,29,9,540,4548.72,540,540,4008.7200000000003,5
16268,171,29,10,540,4507.72,540,540,3967.7200000000003,5
16269,170,29,10,540,4507.72,540,540,3967.7200000000003,5
16270,169,27,9,540,4309.72,540,540,3769.7200000000003,5
16271,170,27,9,540,4309.72,540,540,3769.7200000000003,5
16272,171,27,9,540,4309.72,540,540,3769.7200000000003,6
16273,170,28,8,540,4577.72,540,540,4037.7200000000003,5
16274,169,29,8,540,4577.72,540,540,4037.7200000000003,5
16275,169,29,10,540,4507.72,540,540,3967.7200000000003,5
16276,171,29,9,540,4550.72,540,540,4010.7200000000003,5
16277,169,29,9,540,4548.72,540,540,4008.7200000000003,5
16278,170,27,10,540,4404.72,540,540,3864.7200000000003,5
16279,170,29,8,540,4577.72,540,540,4037.7200000000003,5
16280,171,27,10,540,4404.72,540,540,3864.7200000000003,5
16281,174,28,10,540,4404.72,540,540,3864.7200000000003,9
16282,173,28,10,540,4404.72,540,540,3864.7200000000003,7
16283,172,28,10,540,4417.72,540,540,3877.7200000000003,5
16284,172,27,10,540,4404.72,540,540,3864.7200000000003,6
16285,173,27,10,540,4404.72,540,540,3864.7200000000003,8
16286,174,27,10,540,4404.72,540,540,3864.7200000000003,13
16287,174,29,10,540,4475.72,540,540,3935.7200000000003,8
16288,173,29,10,540,4507.72,540,540,3967.7200000000003,7
16289,172,29,10,540,4507.72,540,540,3967.7200000000003,5
16290,175,28,10,540,4571.72,540,540,4031.7200000000003,23
16291,175,27,10,540,4571.72,540,540,4031.7200000000003,23
16292,27,30,10,540,2446.72,540,540,1906.7199999999998,22
16293,29,30,10,540,3326.72,540,540,2786.72,22
16294,28,30,10,540,2942.72,540,540,2402.72,22
16295,30,30,10,540,3558.72,540,540,3018.72,21
16296,33,30,10,540,3658.72,540,540,3118.72,20
16297,31,30,10,540,3658.72,540,540,3118.72,21
16298,33,31,10,540,3284.72,540,540,2744.72,21
16299,32,30,10,540,3658.72,540,540,3118.72,21
16300,32,31,10,535,2484.72,535,535,1949.7199999999998,22
16301,36,30,10,540,3949.72,540,540,3409.72,20
16302,36,30,9,535,3223.72,535,535,2688.72,20
16303,35,30,10,540,3949.72,540,540,3409.72,20
16304,34,30,10,540,3658.72,540,540,3118.72,20
16305,34,31,10,540,3400.72,540,540,2860.72,21
16306,35,31,10,540,3953.72,540,540,3413.72,20
16307,36,31,10,540,3953.72,540,540,3413.72,20
16308,36,32,10,530,2361.72,530,530,1831.7199999999998,21
16309,39,31,9,540,3656.72,540,540,3116.72,19
16310,39,30,10,540,3946.72,540,540,3406.72,19
16311,37,32,10,540,3805.72,540,540,3265.72,20
16312,39,31,10,540,3949.72,540,540,3409.72,19
16313,38,31,10,540,3949.72,540,540,3409.72,19
16314,37,31,10,540,3949.72,540,540,3409.72,20
16315,38,30,9,540,3938.72,540,540,3398.72,20
16316,37,30,9,540,3938.72,540,540,3398.72,20
16317,39,32,10,540,3949.72,540,540,3409.72,19
16318,38,32,10,540,3949.72,540,540,3409.72,20
16319,39,30,9,540,3938.72,540,540,3398.72,19
16320,38,30,10,540,3946.72,540,540,3406.72,19
16321,38,31,9,535,2945.72,535,535,2410.72,20
16322,37,30,10,540,3946.72,540,540,3406.72,20
16323,42,30,10,540,3946.72,540,540,3406.72,19
16324,41,30,9,540,3938.72,540,540,3398.72,19
16325,42,31,9,540,3941.72,540,540,3401.72,19
16326,41,32,9,540,3083.72,540,540,2543.72,19
16327,42,30,9,540,3938.72,540,540,3398.72,19
16328,40,31,9,540,3799.72,540,540,3259.72,19
16329,40,30,9,540,3938.72,540,540,3398.72,19
16330,40,30,10,540,3946.72,540,540,3406.72,19
16331,41,30,10,540,3946.72,540,540,3406.72,19
16332,41,31,9,540,3941.72,540,540,3401.72,19
16333,42,31,10,540,3949.72,540,540,3409.72,19
16334,42,32,9,540,3511.72,540,540,2971.72,19
16335,42,30,8,540,3127.72,540,540,2587.72,19
16336,40,31,10,540,3949.72,540,540,3409.72,19
16337,41,31,10,540,3949.72,540,540,3409.72,19
16338,40,32,9,535,2086.72,535,535,1551.7199999999998,22
16339,40,32,10,540,3949.72,540,540,3409.72,19
16340,41,32,10,540,3950.72,540,540,3410.72,19
16341,41,30,8,540,2875.72,540,540,2335.72,19
16342,42,32,10,540,3950.72,540,540,3410.72,19
16343,45,31,8,540,3045.72,540,540,2505.72,19
16344,45,30,10,540,3760.72,540,540,3220.72,19
16345,43,30,10,540,3946.72,540,540,3406.72,19
16346,44,30,10,540,3946.72,540,540,3406.72,19
16347,45,30,8,540,3763.72,540,540,3223.72,19
16348,45,32,10,540,4008.72,540,540,3468.72,19
16349,44,32,10,540,3950.72,540,540,3410.72,19
16350,43,32,10,540,3950.72,540,540,3410.72,19
16351,43,30,9,540,3938.72,540,540,3398.72,19
16352,45,32,9,540,4239.72,540,540,3699.7200000000003,19
16353,43,32,9,540,3796.72,540,540,3256.72,19
16354,44,30,8,540,3663.72,540,540,3123.72,19
16355,44,30,9,540,3938.72,540,540,3398.72,19
16356,43,30,8,540,3521.72,540,540,2981.72,19
16357,44,32,9,540,3939.72,540,540,3399.72,19
16358,45,31,9,540,4239.72,540,540,3699.7200000000003,19
16359,44,31,9,540,3941.72,540,540,3401.72,19
16360,43,31,9,540,3941.72,540,540,3401.72,19
16361,44,31,8,540,2676.72,540,540,2136.72,19
16362,43,31,10,540,3949.72,540,540,3409.72,19
16363,45,31,10,540,4008.72,540,540,3468.72,19
16364,45,30,9,540,3970.72,540,540,3430.72,19
16365,44,31,10,540,3949.72,540,540,3409.72,19
16366,46,31,9,540,4239.72,540,540,3699.7200000000003,19
16367,46,31,8,540,3352.72,540,540,2812.72,19
16368,47,31,8,540,3659.72,540,540,3119.72,19
16369,47,31,9,540,4239.72,540,540,3699.7200000000003,19
16370,48,31,9,540,4239.72,540,540,3699.7200000000003,19
16371,48,30,9,540,3970.72,540,540,3430.72,19
16372,48,31,8,540,3966.72,540,540,3426.72,19
16373,47,31,10,540,4008.72,540,540,3468.72,19
16374,46,30,10,540,3760.72,540,540,3220.72,19
16375,47,30,10,540,3760.72,540,540,3220.72,19
16376,48,30,10,540,3760.72,540,540,3220.72,19
16377,48,32,8,535,2172.72,535,535,1637.7199999999998,21
16378,46,32,10,540,4008.72,540,540,3468.72,19
16379,48,31,10,540,4008.72,540,540,3468.72,19
16380,46,30,8,540,3917.72,540,540,3377.72,19
16381,47,30,8,540,3917.72,540,540,3377.72,19
16382,48,30,8,540,3917.72,540,540,3377.72,19
16383,47,32,10,540,4008.72,540,540,3468.72,19
16384,48,32,10,540,4008.72,540,540,3468.72,19
16385,47,32,9,540,4239.72,540,540,3699.7200000000003,19
16386,48,32,9,540,4239.72,540,540,3699.7200000000003,19
16387,47,30,9,540,3970.72,540,540,3430.72,19
16388,46,32,9,540,4239.72,540,540,3699.7200000000003,19
16389,46,31,10,540,4008.72,540,540,3468.72,19
16390,46,30,9,540,3970.72,540,540,3430.72,19
16391,51,30,9,540,3970.72,540,540,3430.72,18
16392,51,31,8,540,4120.72,540,540,3580.7200000000003,18
16393,50,31,8,540,4120.72,540,540,3580.7200000000003,19
16394,51,30,10,540,3760.72,540,540,3220.72,18
16395,50,30,10,540,3760.72,540,540,3220.72,18
16396,50,30,8,540,3917.72,540,540,3377.72,19
16397,51,31,10,540,4008.72,540,540,3468.72,18
16398,51,32,10,540,4008.72,540,540,3468.72,18
16399,50,32,10,540,4008.72,540,540,3468.72,18
16400,49,32,10,540,4008.72,540,540,3468.72,19
16401,49,30,10,540,3760.72,540,540,3220.72,18
16402,50,31,10,540,4008.72,540,540,3468.72,18
16403,49,31,10,540,4008.72,540,540,3468.72,18
16404,51,32,8,540,3668.72,540,540,3128.72,19
16405,50,32,8,535,2641.72,535,535,2106.72,19
16406,49,32,8,535,2641.72,535,535,2106.72,19
16407,51,30,8,540,3917.72,540,540,3377.72,18
16408,49,30,9,540,3970.72,540,540,3430.72,19
16409,50,32,9,540,4239.72,540,540,3699.7200000000003,19
16410,51,31,9,540,4239.72,540,540,3699.7200000000003,18
16411,50,31,9,540,4239.72,540,540,3699.7200000000003,18
16412,49,31,9,540,4239.72,540,540,3699.7200000000003,19
16413,49,31,8,540,4120.72,540,540,3580.7200000000003,19
16414,51,32,9,540,4239.72,540,540,3699.7200000000003,18
16415,49,32,9,540,4239.72,540,540,3699.7200000000003,19
16416,50,30,9,540,3970.72,540,540,3430.72,18
16417,49,30,8,540,3917.72,540,540,3377.72,19
16418,52,32,10,540,4008.72,540,540,3468.72,18
16419,52,31,10,540,4008.72,540,540,3468.72,18
16420,52,31,8,540,4120.72,540,540,3580.7200000000003,18
16421,54,31,10,540,4008.72,540,540,3468.72,18
16422,53,31,8,540,4120.72,540,540,3580.7200000000003,18
16423,54,31,8,540,4120.72,540,540,3580.7200000000003,18
16424,54,30,9,540,3970.72,540,540,3430.72,18
16425,54,32,10,540,4008.72,540,540,3468.72,18
16426,52,32,9,540,4239.72,540,540,3699.7200000000003,18
16427,52,30,10,540,3760.72,540,540,3220.72,18
16428,53,30,10,540,3760.72,540,540,3220.72,18
16429,54,30,10,540,3760.72,540,540,3220.72,18
16430,53,31,10,540,4008.72,540,540,3468.72,18
16431,54,31,9,540,4239.72,540,540,3699.7200000000003,18
16432,52,30,9,540,3970.72,540,540,3430.72,18
16433,53,31,9,540,4239.72,540,540,3699.7200000000003,18
16434,52,31,9,540,4239.72,540,540,3699.7200000000003,18
16435,52,32,8,540,3975.72,540,540,3435.72,18
16436,53,32,8,540,3975.72,540,540,3435.72,18
16437,52,30,8,540,3917.72,540,540,3377.72,18
16438,53,30,8,540,3917.72,540,540,3377.72,18
16439,54,30,8,540,3917.72,540,540,3377.72,18
16440,53,32,10,540,4008.72,540,540,3468.72,18
16441,53,30,9,540,3970.72,540,540,3430.72,18
16442,53,32,9,540,4239.72,540,540,3699.7200000000003,18
16443,54,32,9,540,4239.72,540,540,3699.7200000000003,18
16444,54,32,8,540,4129.72,540,540,3589.7200000000003,18
16445,57,30,9,540,3572.72,540,540,3032.72,18
16446,56,32,10,540,3646.72,540,540,3106.72,18
16447,55,32,10,540,3646.72,540,540,3106.72,18
16448,57,30,8,540,3668.72,540,540,3128.72,18
16449,55,30,8,540,3668.72,540,540,3128.72,18
16450,55,31,10,540,3646.72,540,540,3106.72,18
16451,56,30,8,540,3668.72,540,540,3128.72,18
16452,55,30,10,540,3476.72,540,540,2936.72,18
16453,57,30,10,540,3476.72,540,540,2936.72,18
16454,55,31,9,540,3781.72,540,540,3241.72,18
16455,56,31,9,540,3781.72,540,540,3241.72,18
16456,57,31,9,540,3781.72,540,540,3241.72,18
16457,57,31,10,540,3646.72,540,540,3106.72,18
16458,56,31,8,540,3828.72,540,540,3288.72,18
16459,57,32,8,540,3828.72,540,540,3288.72,18
16460,56,32,8,540,3828.72,540,540,3288.72,18
16461,55,32,8,540,3828.72,540,540,3288.72,18
16462,55,31,8,540,3828.72,540,540,3288.72,18
16463,56,32,9,540,3781.72,540,540,3241.72,18
16464,57,32,9,540,3781.72,540,540,3241.72,18
16465,57,31,8,540,3828.72,540,540,3288.72,18
16466,56,31,10,540,3646.72,540,540,3106.72,18
16467,56,30,10,540,3476.72,540,540,2936.72,18
16468,55,30,9,540,3572.72,540,540,3032.72,18
16469,56,30,9,540,3572.72,540,540,3032.72,18
16470,57,32,10,540,3646.72,540,540,3106.72,18
16471,55,32,9,540,3781.72,540,540,3241.72,18
16472,60,30,10,540,3476.72,540,540,2936.72,18
16473,60,32,10,540,3646.72,540,540,3106.72,18
16474,58,32,10,540,3646.72,540,540,3106.72,18
16475,59,32,8,540,3828.72,540,540,3288.72,18
16476,59,30,8,540,3668.72,540,540,3128.72,18
16477,58,31,10,540,3646.72,540,540,3106.72,18
16478,58,32,8,540,3828.72,540,540,3288.72,18
16479,60,32,9,540,3781.72,540,540,3241.72,18
16480,59,32,9,540,3781.72,540,540,3241.72,18
16481,60,31,9,540,3781.72,540,540,3241.72,18
16482,58,30,10,540,3476.72,540,540,2936.72,18
16483,59,30,10,540,3476.72,540,540,2936.72,18
16484,59,32,10,540,3646.72,540,540,3106.72,18
16485,58,31,9,540,3781.72,540,540,3241.72,18
16486,58,31,8,540,3828.72,540,540,3288.72,18
16487,58,32,9,540,3781.72,540,540,3241.72,18
16488,59,31,10,540,3646.72,540,540,3106.72,18
16489,60,31,10,540,3646.72,540,540,3106.72,18
16490,60,31,8,540,3828.72,540,540,3288.72,18
16491,59,31,8,540,3828.72,540,540,3288.72,18
16492,60,30,8,540,3668.72,540,540,3128.72,18
16493,60,32,8,540,3828.72,540,540,3288.72,18
16494,60,30,9,540,3572.72,540,540,3032.72,18
16495,59,30,9,540,3572.72,540,540,3032.72,18
16496,58,30,9,540,3572.72,540,540,3032.72,18
16497,58,30,8,540,3668.72,540,540,3128.72,18
16498,59,31,9,540,3781.72,540,540,3241.72,18
16499,61,31,10,540,3646.72,540,540,3106.72,18
16500,63,31,8,540,3828.72,540,540,3288.72,18
16501,61,30,10,540,3476.72,540,540,2936.72,18
16502,62,30,10,540,3476.72,540,540,2936.72,18
16503,61,30,9,540,3572.72,540,540,3032.72,18
16504,63,31,9,540,3781.72,540,540,3241.72,18
16505,62,30,9,540,3572.72,540,540,3032.72,18
16506,63,30,10,540,3476.72,540,540,2936.72,18
16507,63,32,9,540,3781.72,540,540,3241.72,18
16508,61,32,9,540,3781.72,540,540,3241.72,18
16509,61,31,9,540,3781.72,540,540,3241.72,18
16510,63,30,9,540,3572.72,540,540,3032.72,18
16511,61,32,8,540,3828.72,540,540,3288.72,18
16512,62,31,9,540,3781.72,540,540,3241.72,18
16513,62,32,10,540,3646.72,540,540,3106.72,18
16514,63,32,10,540,3646.72,540,540,3106.72,17
16515,62,32,8,540,3828.72,540,540,3288.72,18
16516,61,30,8,540,3668.72,540,540,3128.72,18
16517,63,32,8,540,3828.72,540,540,3288.72,18
16518,63,31,10,540,3646.72,540,540,3106.72,17
16519,62,31,10,540,3646.72,540,540,3106.72,18
16520,62,32,9,540,3781.72,540,540,3241.72,18
16521,62,30,8,540,3668.72,540,540,3128.72,18
16522,61,31,8,540,3828.72,540,540,3288.72,18
16523,62,31,8,540,3828.72,540,540,3288.72,18
16524,61,32,10,540,3646.72,540,540,3106.72,18
16525,63,30,8,540,3668.72,540,540,3128.72,18
16526,66,32,10,540,3520.72,540,540,2980.72,17
16527,65,32,10,540,3520.72,540,540,2980.72,17
16528,64,32,9,540,3781.72,540,540,3241.72,17
16529,66,32,9,540,3582.72,540,540,3042.72,17
16530,66,30,10,540,3392.72,540,540,2852.72,17
16531,64,32,10,540,3646.72,540,540,3106.72,17
16532,66,31,10,540,3520.72,540,540,2980.72,17
16533,65,31,10,540,3520.72,540,540,2980.72,17
16534,64,30,9,540,3572.72,540,540,3032.72,18
16535,65,32,9,540,3582.72,540,540,3042.72,17
16536,65,30,9,540,3409.72,540,540,2869.72,17
16537,66,30,9,540,3409.72,540,540,2869.72,17
16538,64,31,10,540,3646.72,540,540,3106.72,17
16539,65,30,10,540,3392.72,540,540,2852.72,17
16540,64,32,8,540,3828.72,540,540,3288.72,18
16541,65,32,8,540,3535.72,540,540,2995.72,17
16542,66,32,8,540,3535.72,540,540,2995.72,17
16543,64,31,9,540,3781.72,540,540,3241.72,17
16544,65,31,9,540,3582.72,540,540,3042.72,17
16545,65,31,8,540,3535.72,540,540,2995.72,17
16546,66,30,8,540,3413.72,540,540,2873.72,17
16547,65,30,8,540,3413.72,540,540,2873.72,18
16548,64,30,8,540,3668.72,540,540,3128.72,18
