id,x,y,z,tonn,au,cu,profit_proc,blockvalue,destination,period
11382,12,44,2,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11383,12,44,3,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11384,12,44,4,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11385,12,44,5,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11386,12,44,6,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11387,12,44,7,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11388,12,44,8,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11389,12,44,9,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11390,12,44,10,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11391,12,44,11,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11392,12,44,12,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11393,12,44,13,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,14
11394,12,44,14,18258.217,0.0,0.0,-4.0,-16432.3953,0,11
11395,12,45,0,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11396,12,45,1,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11397,12,45,2,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11398,12,45,3,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11399,12,45,4,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11400,12,45,5,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11401,12,45,6,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11402,12,45,7,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11403,12,45,8,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11404,12,45,9,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11405,12,45,10,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11406,12,45,11,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11407,12,45,12,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11408,12,45,13,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11409,12,45,14,14544.809,0.0,0.0,-4.0,-13090.328099999999,0,13
11410,12,46,0,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11411,12,46,1,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11412,12,46,2,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11413,12,46,3,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11414,12,46,4,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11415,12,46,5,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11416,12,46,6,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11417,12,46,7,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11418,12,46,8,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11419,12,46,9,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11420,12,46,10,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11421,12,46,11,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11422,12,46,12,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11423,12,46,13,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11424,12,46,14,11461.487,0.0,0.0,-4.0,-10315.3383,0,15
11425,12,47,0,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11426,12,47,1,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11427,12,47,2,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11428,12,47,3,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11429,12,47,4,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11430,12,47,5,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11431,12,47,6,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11432,12,47,7,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11433,12,47,8,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11434,12,47,9,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11435,12,47,10,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11436,12,47,11,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11437,12,47,12,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11438,12,47,13,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11439,12,47,14,9404.032,0.0,0.0,-4.0,-8463.6288,0,
11440,12,48,0,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11441,12,48,1,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11442,12,48,2,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11443,12,48,3,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11444,12,48,4,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11445,12,48,5,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11446,12,48,6,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11447,12,48,7,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11448,12,48,8,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11449,12,48,9,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11450,12,48,10,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11451,12,48,11,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11452,12,48,12,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11453,12,48,13,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11454,12,48,14,8158.027,0.0,0.0,-4.0,-7342.2243,0,
11455,12,49,0,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11456,12,49,1,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11457,12,49,2,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11458,12,49,3,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11459,12,49,4,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11460,12,49,5,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11461,12,49,6,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11462,12,49,7,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11463,12,49,8,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11464,12,49,9,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11465,12,49,10,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11466,12,49,11,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11467,12,49,12,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11468,12,49,13,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11469,12,49,14,7536.31,0.0,0.0,-4.0,-6782.679,0,
11470,12,50,0,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11471,12,50,1,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11472,12,50,2,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11473,12,50,3,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11474,12,50,4,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11475,12,50,5,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11476,12,50,6,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11477,12,50,7,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11478,12,50,8,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11479,12,50,9,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11480,12,50,10,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11481,12,50,11,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11482,12,50,12,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11483,12,50,13,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11484,12,50,14,3772.163,0.0,0.0,-4.0,-3394.9467,0,
11485,12,51,0,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11486,12,51,1,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11487,12,51,2,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11488,12,51,3,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11489,12,51,4,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11490,12,51,5,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11491,12,51,6,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11492,12,51,7,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11493,12,51,8,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11494,12,51,9,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11495,12,51,10,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11496,12,51,11,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11497,12,51,12,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11498,12,51,13,60458.645,0.0,0.0,-4.0,-54412.7805,0,
11499,12,51,14,336.365,0.0,0.0,-4.0,-302.7285,0,
11500,12,52,0,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11501,12,52,1,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11502,12,52,2,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11503,12,52,3,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11504,12,52,4,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11505,12,52,5,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11506,12,52,6,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11507,12,52,7,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11508,12,52,8,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11509,12,52,9,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11510,12,52,10,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11511,12,52,11,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11512,12,52,12,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11513,12,52,13,58687.21,0.0,0.0,-4.0,-52818.489,0,
11514,12,53,0,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11515,12,53,1,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11516,12,53,2,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11517,12,53,3,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11518,12,53,4,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11519,12,53,5,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11520,12,53,6,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11521,12,53,7,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11522,12,53,8,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11523,12,53,9,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11524,12,53,10,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11525,12,53,11,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11526,12,53,12,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11527,12,53,13,57350.113,0.0,0.0,-4.0,-51615.1017,0,
11528,12,54,0,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11529,12,54,1,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11530,12,54,2,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11531,12,54,3,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11532,12,54,4,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11533,12,54,5,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11534,12,54,6,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11535,12,54,7,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11536,12,54,8,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11537,12,54,9,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11538,12,54,10,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11539,12,54,11,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11540,12,54,12,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11541,12,54,13,54908.821,0.0,0.0,-4.0,-49417.9389,0,
11542,12,55,0,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11543,12,55,1,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11544,12,55,2,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11545,12,55,3,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11546,12,55,4,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11547,12,55,5,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11548,12,55,6,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11549,12,55,7,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11550,12,55,8,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11551,12,55,9,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11552,12,55,10,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11553,12,55,11,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11554,12,55,12,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11555,12,55,13,51743.141,0.0,0.0,-4.0,-46568.82690000001,0,
11556,12,56,0,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11557,12,56,1,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11558,12,56,2,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11559,12,56,3,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11560,12,56,4,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11561,12,56,5,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11562,12,56,6,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11563,12,56,7,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11564,12,56,8,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11565,12,56,9,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11566,12,56,10,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11567,12,56,11,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11568,12,56,12,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11569,12,56,13,51357.574,0.0,0.0,-4.0,-46221.8166,0,
11570,12,57,0,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11571,12,57,1,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11572,12,57,2,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11573,12,57,3,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11574,12,57,4,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11575,12,57,5,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11576,12,57,6,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11577,12,57,7,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11578,12,57,8,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11579,12,57,9,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11580,12,57,10,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11581,12,57,11,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11582,12,57,12,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11583,12,57,13,51494.72,0.0,0.0,-4.0,-46345.248,0,
11584,12,58,0,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11585,12,58,1,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11586,12,58,2,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11587,12,58,3,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11588,12,58,4,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11589,12,58,5,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11590,12,58,6,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11591,12,58,7,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11592,12,58,8,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11593,12,58,9,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11594,12,58,10,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11595,12,58,11,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11596,12,58,12,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11597,12,58,13,47881.02,0.0,0.0,-4.0,-43092.918,0,
11598,12,59,0,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11599,12,59,1,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11600,12,59,2,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11601,12,59,3,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11602,12,59,4,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11603,12,59,5,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11604,12,59,6,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11605,12,59,7,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11606,12,59,8,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11607,12,59,9,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11608,12,59,10,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11609,12,59,11,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11610,12,59,12,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11611,12,59,13,40094.379,0.0,0.0,-4.0,-36084.941100000004,0,
11612,13,0,0,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11613,13,0,1,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11614,13,0,2,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11615,13,0,3,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11616,13,0,4,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11617,13,0,5,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11618,13,0,6,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11619,13,0,7,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11620,13,0,8,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11621,13,0,9,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11622,13,0,10,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11623,13,0,11,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11624,13,0,12,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11625,13,0,13,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11626,13,0,14,5619.232,0.0,0.0,-4.0,-5057.3088,0,
11627,13,1,0,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11628,13,1,1,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11629,13,1,2,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11630,13,1,3,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11631,13,1,4,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11632,13,1,5,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11633,13,1,6,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11634,13,1,7,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11635,13,1,8,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11636,13,1,9,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11637,13,1,10,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11638,13,1,11,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11639,13,1,12,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11640,13,1,13,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11641,13,1,14,5890.846,0.0,0.0,-4.0,-5301.761399999999,0,
11642,13,2,0,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11643,13,2,1,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11644,13,2,2,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11645,13,2,3,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11646,13,2,4,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11647,13,2,5,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11648,13,2,6,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11649,13,2,7,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11650,13,2,8,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11651,13,2,9,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11652,13,2,10,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11653,13,2,11,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11654,13,2,12,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11655,13,2,13,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11656,13,2,14,5741.714,0.0,0.0,-4.0,-5167.5426,0,
11657,13,3,0,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11658,13,3,1,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11659,13,3,2,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11660,13,3,3,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11661,13,3,4,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11662,13,3,5,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11663,13,3,6,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11664,13,3,7,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11665,13,3,8,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11666,13,3,9,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11667,13,3,10,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11668,13,3,11,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11669,13,3,12,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11670,13,3,13,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11671,13,3,14,4939.194,0.0,0.0,-4.0,-4445.274600000001,0,
11672,13,4,0,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11673,13,4,1,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11674,13,4,2,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11675,13,4,3,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11676,13,4,4,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11677,13,4,5,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11678,13,4,6,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11679,13,4,7,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11680,13,4,8,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11681,13,4,9,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11682,13,4,10,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11683,13,4,11,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11684,13,4,12,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11685,13,4,13,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11686,13,4,14,4377.403,0.0,0.0,-4.0,-3939.6627000000003,0,
11687,13,5,0,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11688,13,5,1,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11689,13,5,2,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11690,13,5,3,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11691,13,5,4,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11692,13,5,5,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11693,13,5,6,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11694,13,5,7,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11695,13,5,8,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11696,13,5,9,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11697,13,5,10,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11698,13,5,11,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11699,13,5,12,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11700,13,5,13,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11701,13,5,14,6197.525,0.0,0.0,-4.0,-5577.7725,0,
11702,13,6,0,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11703,13,6,1,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11704,13,6,2,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11705,13,6,3,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11706,13,6,4,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11707,13,6,5,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11708,13,6,6,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11709,13,6,7,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11710,13,6,8,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11711,13,6,9,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11712,13,6,10,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11713,13,6,11,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11714,13,6,12,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11715,13,6,13,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11716,13,6,14,7745.926,0.0,0.0,-4.0,-6971.3334,0,
11717,13,7,0,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11718,13,7,1,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11719,13,7,2,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11720,13,7,3,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11721,13,7,4,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11722,13,7,5,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11723,13,7,6,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11724,13,7,7,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11725,13,7,8,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11726,13,7,9,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11727,13,7,10,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11728,13,7,11,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11729,13,7,12,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11730,13,7,13,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11731,13,7,14,8183.517,0.0,0.0,-4.0,-7365.1653,0,
11732,13,8,0,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11733,13,8,1,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11734,13,8,2,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11735,13,8,3,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11736,13,8,4,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11737,13,8,5,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11738,13,8,6,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11739,13,8,7,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
11740,13,8,8,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
