id,x,y,z,cost,value,rock_tonnes,ore_tonnes,blockvalue,period
910,17,21,14,15433.713,28113.216,25710.0,12000.0,12679.503,0
911,18,21,14,16262.127,18883.776,27090.0,7200.0,2621.6490000000013,0
912,19,21,14,15787.89,22660.608,26300.0,7200.0,6872.718000000001,0
913,20,21,14,14299.146,20490.24,23820.0,7200.0,6191.094000000001,0
914,21,21,14,8346.4452,24431.6368,20887.0,7117.0,16085.1916,0
915,22,21,14,5207.2875,21509.0992,17375.0,6165.0,16301.8117,0
916,23,21,14,4239.8559,13618.9216,14147.0,5073.0,9379.0657,0
917,24,21,14,3618.2781,8547.7584,12073.0,3002.0,4929.480300000001,0
918,25,21,14,2968.2288,0.0,9904.0,0.0,-2968.2288,1
919,26,21,14,1572.5259,0.0,5247.0,0.0,-1572.5259,1
920,27,21,14,219.1806,0.0,1097.0,0.0,-219.1806,1
921,3,22,14,12474.0,0.0,22000.0,0.0,-12474.0,10
922,4,22,14,13548.771,0.0,22570.0,0.0,-13548.771,7
923,5,22,14,14245.119,0.0,23730.0,0.0,-14245.119,5
924,6,22,14,14899.446,0.0,24820.0,0.0,-14899.446,4
925,7,22,14,15013.503,0.0,25010.0,0.0,-15013.503,3
926,8,22,14,14785.389,0.0,24630.0,0.0,-14785.389,2
927,9,22,14,14551.272,0.0,24240.0,0.0,-14551.272,2
928,10,22,14,14317.155,0.0,23850.0,0.0,-14317.155,2
929,11,22,14,14095.044,0.0,23480.0,0.0,-14095.044,1
930,12,22,14,13869.3312,18126.336,23104.0,14400.0,4257.004799999999,1
931,13,22,14,13646.0196,79521.984,22732.0,19200.0,65875.9644,0
932,14,22,14,13709.6514,85724.544,22838.0,14400.0,72014.89259999999,0
933,15,22,14,14517.0549,71280.96,24183.0,14400.0,56763.9051,0
934,16,22,14,15463.728,26846.4,25760.0,14400.0,11382.672000000002,0
935,17,22,14,16412.202,31094.4,27340.0,14400.0,14682.198,0
936,18,22,14,17288.64,33349.632,28800.0,14400.0,16060.991999999998,0
937,19,22,14,17606.799,42116.16,29330.0,12000.0,24509.361000000004,0
938,20,22,14,16466.229,25232.64,27430.0,7200.0,8766.411,0
939,21,22,14,14563.278,22336.32,24260.0,7200.0,7773.0419999999995,0
940,22,22,14,7495.2306,22343.6936,20462.0,6952.0,14848.463,0
941,23,22,14,5050.8441,16484.46,16853.0,5833.0,11433.615899999999,0
942,24,22,14,4495.5,0.0,15000.0,0.0,-4495.5,0
943,25,22,14,3854.142,0.0,12860.0,0.0,-3854.142,0
944,26,22,14,2584.0134,0.0,8622.0,0.0,-2584.0134,1
945,27,22,14,935.3637,0.0,3121.0,0.0,-935.3637,1
946,3,23,14,13524.759,0.0,22530.0,0.0,-13524.759,10
947,4,23,14,14107.05,0.0,23500.0,0.0,-14107.05,7
948,5,23,14,14803.398,0.0,24660.0,0.0,-14803.398,5
949,6,23,14,15499.746,0.0,25820.0,0.0,-15499.746,4
950,7,23,14,16028.01,0.0,26700.0,0.0,-16028.01,3
951,8,23,14,15931.962,0.0,26540.0,0.0,-15931.962,2
952,9,23,14,15703.848,0.0,26160.0,0.0,-15703.848,2
953,10,23,14,15481.737,0.0,25790.0,0.0,-15481.737,2
954,11,23,14,15259.626,0.0,25420.0,0.0,-15259.626,1
955,12,23,14,15033.3129,26259.072,25043.0,21600.0,11225.7591,1
956,13,23,14,14810.0013,83847.168,24671.0,21600.0,69037.1667,0
957,14,23,14,14770.9818,107172.864,24606.0,21600.0,92401.88220000001,0
958,15,23,14,15500.3463,107203.584,25821.0,21600.0,91703.2377,0
959,16,23,14,16406.199,63201.216,27330.0,21600.0,46795.017,0
960,17,23,14,17355.8736,73550.976,28912.0,21600.0,56195.102399999996,0
961,18,23,14,18153.072,54141.888,30240.0,14400.0,35988.816,0
962,19,23,14,18747.369,48634.752,31230.0,14400.0,29887.383,0
963,20,23,14,18435.213,56142.144,30710.0,14400.0,37706.931,0
964,21,23,14,16142.067,33612.672,26890.0,9600.0,17470.605,0
965,22,23,14,11081.358,20344.2792,22145.0,7035.0,9262.9212,0
966,23,23,14,5601.393,17500.8856,18690.0,6050.0,11899.492600000001,0
967,24,23,14,4819.176,0.0,16080.0,0.0,-4819.176,0
968,25,23,14,3800.196,0.0,12680.0,0.0,-3800.196,0
969,26,23,14,2632.5648,0.0,8784.0,0.0,-2632.5648,1
970,27,23,14,1048.0509,0.0,3497.0,0.0,-1048.0509,1
971,3,24,14,13986.99,0.0,23300.0,0.0,-13986.99,10
972,4,24,14,14665.329,0.0,24430.0,0.0,-14665.329,7
973,5,24,14,15361.677,0.0,25590.0,0.0,-15361.677,5
974,6,24,14,16052.022,0.0,26740.0,0.0,-16052.022,4
975,7,24,14,16622.307,0.0,27690.0,0.0,-16622.307,3
976,8,24,14,17024.508,0.0,28360.0,0.0,-17024.508,2
977,9,24,14,16868.43,0.0,28100.0,0.0,-16868.43,2
978,10,24,14,16646.319,0.0,27730.0,0.0,-16646.319,2
979,11,24,14,16418.205,934.08,27350.0,7200.0,-15484.125000000002,1
980,12,24,14,16197.8949,3682.944,26983.0,19200.0,-12514.9509,1
981,13,24,14,15974.5833,52002.432,26611.0,21600.0,36027.8487,0
982,14,24,14,15862.9275,21030.336,26425.0,21600.0,5167.4085,0
983,15,24,14,16506.4491,30599.616,27497.0,21600.0,14093.1669,0
984,16,24,14,17372.682,27155.328,28940.0,14400.0,9782.646,0
985,17,24,14,18285.138,35249.856,30460.0,14400.0,16964.718,0
986,18,24,14,18993.492,61657.152,31640.0,14400.0,42663.66,0
987,19,24,14,19359.675,22760.448,32250.0,14400.0,3400.773000000001,0
988,20,24,14,18951.471,59231.616,31570.0,14400.0,40280.145000000004,0
989,21,24,14,16562.277,50140.992,27590.0,14400.0,33578.715,0
990,22,24,14,11472.1704,22683.6408,22926.0,9576.0,11211.4704,0
991,23,24,14,5719.1751,16702.5592,19083.0,6383.0,10983.3841,0
992,24,24,14,4625.2701,11156.3288,15433.0,5203.0,6531.0587,0
993,25,24,14,3529.8666,7646.4808,11778.0,2806.0,4116.6142,0
994,26,24,14,2437.4601,0.0,8133.0,0.0,-2437.4601,1
995,27,24,14,1143.0558,0.0,3814.0,0.0,-1143.0558,1
996,28,24,14,18.46152,0.0,184.8,0.0,-18.46152,1
997,3,25,14,14521.257,0.0,24190.0,0.0,-14521.257,10
998,4,25,14,15217.605,0.0,25350.0,0.0,-15217.605,7
999,5,25,14,15859.926,0.0,26420.0,0.0,-15859.926,5
1000,6,25,14,16154.073,0.0,26910.0,0.0,-16154.073,4
1001,7,25,14,16382.187,0.0,27290.0,0.0,-16382.187,3
1002,8,25,14,17588.79,0.0,29300.0,0.0,-17588.79,2
1003,9,25,14,18015.003,0.0,30010.0,0.0,-18015.003,2
1004,10,25,14,17804.898,0.0,29660.0,0.0,-17804.898,2
1005,11,25,14,17582.787,3999.936,29290.0,14400.0,-13582.851,2
1006,12,25,14,17362.4769,21447.552,28923.0,21600.0,4085.075099999998,1
1007,13,25,14,17139.1653,63356.352,28551.0,21600.0,46217.1867,0
1008,14,25,14,16975.2834,53091.456,28278.0,21600.0,36116.1726,0
1009,15,25,14,17515.5534,110292.864,29178.0,21600.0,92777.3106,0
1010,16,25,14,18366.1785,152031.36,30595.0,21600.0,133665.18149999998,0
1011,17,25,14,19113.552,170529.408,31840.0,21600.0,151415.856,0
1012,18,25,14,19245.618,106206.72,32060.0,21600.0,86961.102,0
1013,19,25,14,18966.4785,106376.448,31595.0,21600.0,87409.9695,0
1014,20,25,14,18495.243,76540.224,30810.0,19200.0,58044.981,0
1015,21,25,14,16424.208,57934.272,27360.0,14400.0,41510.064,0
1016,22,25,14,11444.6484,53330.1456,22871.0,14386.0,41885.497200000005,0
1017,23,25,14,5735.6586,44516.1032,19138.0,12750.0,38780.444599999995,0
1018,24,25,14,4639.9554,15514.9176,15482.0,5162.0,10874.962200000002,0
1019,25,25,14,3513.3831,4904.8224,11723.0,1443.0,1391.4393,0
1020,26,25,14,2379.618,0.0,7940.0,0.0,-2379.618,0
1021,27,25,14,1258.4403,0.0,4199.0,0.0,-1258.4403,1
1022,28,25,14,162.5373,0.0,813.5,0.0,-162.5373,1
1023,2,26,14,14605.299,0.0,24330.0,0.0,-14605.299,12
1024,3,26,14,15067.53,0.0,25100.0,0.0,-15067.53,10
1025,4,26,14,15547.77,0.0,25900.0,0.0,-15547.77,7
1026,5,26,14,15577.785,0.0,25950.0,0.0,-15577.785,5
1027,6,26,14,15535.764,0.0,25880.0,0.0,-15535.764,4
1028,7,26,14,16052.022,0.0,26740.0,0.0,-16052.022,3
1029,8,26,14,17510.751,0.0,29170.0,0.0,-17510.751,3
1030,9,26,14,18957.474,0.0,31580.0,0.0,-18957.474,2
1031,10,26,14,18951.471,2694.912,31570.0,9600.0,-16256.559000000001,2
1032,11,26,14,18745.5681,10865.856,31227.0,21600.0,-7879.712100000001,2
1033,12,26,14,18526.4586,23293.44,30862.0,21600.0,4766.981399999997,1
1034,13,26,14,18303.147,62877.504,30490.0,21600.0,44574.357,0
1035,14,26,14,18102.0465,76146.816,30155.0,21600.0,58044.76950000001,0
1036,15,26,14,18527.6592,114046.848,30864.0,21600.0,95519.1888,0
1037,16,26,14,19293.642,145906.752,32140.0,21600.0,126613.11000000002,0
1038,17,26,14,19095.543,170514.048,31810.0,21600.0,151418.505,0
1039,18,26,14,18680.7357,152819.136,31119.0,21600.0,134138.4003,0
1040,19,26,14,18327.159,141024.96,30530.0,19200.0,122697.80099999999,0
1041,20,26,14,17948.97,113158.464,29900.0,14400.0,95209.494,0
1042,21,26,14,16250.121,79529.664,27070.0,14400.0,63279.543000000005,0
1043,22,26,14,12953.682,56628.48,22846.0,14400.0,43674.798,0
1044,23,26,14,5756.9373,56129.4304,19209.0,12814.0,50372.4931,0
1045,24,26,14,4675.6197,19422.3144,15601.0,5201.0,14746.6947,0
1046,25,26,14,3586.2102,5088.5512,11966.0,1466.0,1502.341,0
1047,26,26,14,2471.3262,0.0,8246.0,0.0,-2471.3262,0
1048,27,26,14,1369.9287,0.0,4571.0,0.0,-1369.9287,1
1049,28,26,14,255.0114,0.0,1094.0,0.0,-255.0114,3
1050,2,27,14,14905.449,0.0,24830.0,0.0,-14905.449,12
1051,3,27,14,15073.533,0.0,25110.0,0.0,-15073.533,10
1052,4,27,14,14941.467,0.0,24890.0,0.0,-14941.467,8
1053,5,27,14,14791.392,0.0,24640.0,0.0,-14791.392,5
1054,6,27,14,15115.554,0.0,25180.0,0.0,-15115.554,4
1055,7,27,14,15757.875,0.0,26250.0,0.0,-15757.875,3
1056,8,27,14,17198.595,0.0,28650.0,0.0,-17198.595,3
1057,9,27,14,19317.654,0.0,32180.0,0.0,-19317.654,2
1058,10,27,14,20050.02,10689.024,33400.0,9600.0,-9360.996000000001,2
1059,11,27,14,19881.936,18249.792,33120.0,21600.0,-1632.1440000000002,2
1060,12,27,14,19680.8355,45375.5136,32785.0,25539.0,25694.678099999997,2
1061,13,27,14,19466.5284,48269.9696,32428.0,25424.0,28803.441199999997,0
1062,14,27,14,19255.2228,56372.1256,32076.0,25306.0,37116.902799999996,0
1063,15,27,14,19541.5659,87488.0496,32553.0,25434.0,67946.4837,0
1064,16,27,14,19513.3518,86589.7736,32506.0,24079.0,67076.4218,0
1065,17,27,14,18516.2535,114564.096,30845.0,21600.0,96047.8425,0
1066,18,27,14,18099.045,122766.72,30150.0,19200.0,104667.675,0
1067,19,27,14,17708.85,80834.88,29500.0,14400.0,63126.030000000006,0
1068,20,27,14,17342.667,102113.664,28890.0,14400.0,84770.997,0
1069,21,27,14,16076.034,115004.544,26780.0,14400.0,98928.51,0
1070,22,27,14,13740.2667,118472.64,22889.0,14400.0,104732.3733,0
1071,23,27,14,5778.216,80037.5592,19280.0,12861.0,74259.3432,0
1072,24,27,14,4693.302,23385.2864,15660.0,5220.0,18691.9844,0
1073,25,27,14,3597.5988,13791.0184,12004.0,3975.0,10193.419600000001,0
1074,26,27,14,2485.7118,0.0,8294.0,0.0,-2485.7118,0
1075,27,27,14,1440.3582,0.0,4806.0,0.0,-1440.3582,1
1076,28,27,14,406.0935,0.0,1355.0,0.0,-406.0935,3
1077,2,28,14,14437.215,0.0,24050.0,0.0,-14437.215,12
1078,3,28,14,14293.143,0.0,23810.0,0.0,-14293.143,12
1079,4,28,14,14107.05,0.0,23500.0,0.0,-14107.05,9
1080,5,28,14,14221.107,0.0,23690.0,0.0,-14221.107,6
1081,6,28,14,14827.41,0.0,24700.0,0.0,-14827.41,4
1082,7,28,14,15475.734,0.0,25780.0,0.0,-15475.734,3
1083,8,28,14,16838.415,0.0,28050.0,0.0,-16838.415,3
1084,9,28,14,19251.621,1420.992,32070.0,2400.0,-17830.629,2
1085,10,28,14,20782.386,24004.416,34620.0,14400.0,3222.0300000000025,2
1086,11,28,14,21010.5,49430.592,35000.0,21600.0,28420.091999999997,2
1087,12,28,14,20812.401,42525.504,34670.0,21600.0,21713.103,2
1088,13,28,14,20614.302,54141.888,34340.0,21600.0,33527.585999999996,1
1089,14,28,14,20404.197,55207.68,33990.0,21600.0,34803.483,0
1090,15,28,14,20230.11,54945.024,33700.0,21600.0,34714.914,0
1091,16,28,14,18807.399,72207.552,31330.0,21600.0,53400.15299999999,0
1092,17,28,14,17942.967,116688.0,29890.0,21600.0,98745.033,0
1093,18,28,14,17541.3663,136406.4,29221.0,21600.0,118865.0337,0
1094,19,28,14,17139.1653,110918.016,28551.0,21600.0,93778.85070000001,0
1095,20,28,14,16727.9598,112655.808,27866.0,21600.0,95927.84820000001,0
1096,21,28,14,15813.7029,105457.728,26343.0,16800.0,89644.0251,0
1097,22,28,14,12946.311,102911.5584,22833.0,14377.0,89965.2474,0
1098,23,28,14,5709.5847,47148.4488,19051.0,6261.0,41438.8641,0
1099,24,28,14,4554.2412,36086.7632,15196.0,4956.0,31532.522,0
1100,25,28,14,3386.61,0.0,11300.0,0.0,-3386.61,0
1101,26,28,14,2260.6371,0.0,7543.0,0.0,-2260.6371,1
1102,27,28,14,1319.8788,0.0,4404.0,0.0,-1319.8788,1
1103,28,28,14,330.8688,0.0,1104.0,0.0,-330.8688,3
1104,29,28,14,48.53475,0.0,291.5,0.0,-48.53475,4
1105,30,28,14,64.1358,0.0,385.2,0.0,-64.1358,6
1106,31,28,14,4.374954,0.0,65.69,0.0,-4.374954,7
1107,2,29,14,11826.792,0.0,22160.0,0.0,-11826.792,14
1108,3,29,14,13446.72,0.0,22400.0,0.0,-13446.72,12
1109,4,29,14,13398.696,0.0,22320.0,0.0,-13398.696,10
1110,5,29,14,13896.945,0.0,23150.0,0.0,-13896.945,7
1111,6,29,14,14545.269,0.0,24230.0,0.0,-14545.269,5
1112,7,29,14,15193.593,0.0,25310.0,0.0,-15193.593,4
1113,8,29,14,16478.235,0.0,27450.0,0.0,-16478.235,3
1114,9,29,14,19047.519,5042.688,31730.0,12000.0,-14004.831,3
1115,10,29,14,20938.464,19608.96,34880.0,21600.0,-1329.5040000000008,2
1116,11,29,14,21976.983,42309.12,36610.0,21600.0,20332.137000000002,2
1117,12,29,14,21946.968,51886.656,36560.0,21600.0,29939.688000000002,2
1118,13,29,14,21790.89,59818.944,36300.0,21600.0,38028.054000000004,2
1119,14,29,14,21316.653,30970.752,35510.0,21600.0,9654.099000000002,1
1120,15,29,14,19839.915,35844.288,33050.0,21600.0,16004.373,0
1121,16,29,14,17963.3772,26042.88,29924.0,21600.0,8079.502800000002,0
1122,17,29,14,17340.2658,79282.176,28886.0,21600.0,61941.910200000006,0
1123,18,29,14,16715.3535,133131.456,27845.0,21600.0,116416.10250000001,0
1124,19,29,14,15748.2702,93416.256,26234.0,21600.0,77667.9858,0
1125,20,29,14,13746.348,81175.5088,24244.0,21583.0,67429.1608,0
1126,21,29,14,14517.0549,71241.984,24183.0,14400.0,56724.929099999994,0
1127,22,29,14,10167.8328,94207.4824,21768.0,14131.0,84039.64959999999,0
1128,23,29,14,5423.3712,64931.0688,18096.0,8264.0,59507.6976,0
1129,24,29,14,4250.6451,35238.536,14183.0,4842.0,30987.8909,0
1130,25,29,14,3077.919,0.0,10270.0,0.0,-3077.919,0
1131,26,29,14,2017.8801,0.0,6733.0,0.0,-2017.8801,1
1132,27,29,14,1158.6402,0.0,3866.0,0.0,-1158.6402,2
1133,28,29,14,261.90783,0.0,873.9,0.0,-261.90783,3
1134,29,29,14,409.0905,0.0,1365.0,0.0,-409.0905,4
1135,30,29,14,799.5996,0.0,2668.0,0.0,-799.5996,6
1136,31,29,14,615.2841,0.0,2053.0,0.0,-615.2841,7
1137,32,29,14,207.95184,0.0,780.6,0.0,-207.95184,8
1138,2,30,14,5946.048,0.0,19840.0,0.0,-5946.048,14
1139,3,30,14,6245.748,0.0,20840.0,0.0,-6245.748,12
1140,4,30,14,9320.337,0.0,21530.0,0.0,-9320.337,10
1141,5,30,14,13596.795,0.0,22650.0,0.0,-13596.795,8
1142,6,30,14,14257.125,0.0,23750.0,0.0,-14257.125,6
1143,7,30,14,14905.449,0.0,24830.0,0.0,-14905.449,4
1144,8,30,14,16118.055,0.0,26850.0,0.0,-16118.055,3
1145,9,30,14,18735.363,0.0,31210.0,0.0,-18735.363,3
1146,10,30,14,20608.299,2710.464,34330.0,7200.0,-17897.835,3
1147,11,30,14,21904.947,13592.256,36490.0,19200.0,-8312.691,2
1148,12,30,14,22298.1435,38220.7416,37145.0,25115.0,15922.598100000003,2
1149,13,30,14,21560.9751,50540.3768,35917.0,23347.0,28979.4017,2
1150,14,30,14,20758.374,50326.272,34580.0,21600.0,29567.897999999997,2
1151,15,30,14,18830.2104,35504.448,31368.0,21600.0,16674.237599999997,1
1152,16,30,14,16966.2789,30561.216,28263.0,21600.0,13594.9371,0
1153,17,30,14,13011.0723,37160.096,24379.0,21474.0,24149.023699999998,0
1154,18,30,14,9291.3327,60059.1416,21463.0,16435.0,50767.8089,0
1155,19,30,14,6172.488,59685.7296,18536.0,13226.0,53513.2416,0
1156,20,30,14,5551.9425,48477.3912,18525.0,12741.0,42925.4487,0
1157,21,30,14,8415.9756,57364.9744,21061.0,14221.0,48948.9988,0
1158,22,30,14,5697.297,77189.8288,19010.0,13050.0,71492.5318,0
1159,23,30,14,4951.044,64715.5608,16520.0,9565.0,59764.5168,0
1160,24,30,14,3934.4616,29196.9632,13128.0,4500.0,25262.5016,0
1161,25,30,14,2774.0232,0.0,9256.0,0.0,-2774.0232,1
1162,26,30,14,1799.9982,0.0,6006.0,0.0,-1799.9982,2
1163,27,30,14,989.3097,0.0,3301.0,0.0,-989.3097,3
1164,28,30,14,305.694,0.0,1020.0,0.0,-305.694,3
1165,29,30,14,720.7785,0.0,2405.0,0.0,-720.7785,6
1166,30,30,14,1193.1057,0.0,3981.0,0.0,-1193.1057,7
1167,31,30,14,942.8562,0.0,3146.0,0.0,-942.8562,7
1168,32,30,14,162.15768,0.0,811.6,0.0,-162.15768,9
1169,2,31,14,5229.765,0.0,17450.0,0.0,-5229.765,15
1170,3,31,14,5595.399,0.0,18670.0,0.0,-5595.399,14
1171,4,31,14,5727.267,0.0,19110.0,0.0,-5727.267,12
1172,5,31,14,7289.37,0.0,19900.0,0.0,-7289.37,10
1173,6,31,14,10051.992,0.0,21520.0,0.0,-10051.992,7
1174,7,31,14,13216.77,0.0,23310.0,0.0,-13216.77,5
1175,8,31,14,15673.833,0.0,26110.0,0.0,-15673.833,4
1176,9,31,14,18285.138,0.0,30460.0,0.0,-18285.138,3
1177,10,31,14,19407.699,0.0,32330.0,0.0,-19407.699,3
1178,11,31,14,20548.269,0.0,34230.0,0.0,-20548.269,3
1179,12,31,14,20242.116,6240.0,33720.0,9600.0,-14002.116000000002,2
1180,13,31,14,18951.471,13801.152,31570.0,14400.0,-5150.319000000001,2
1181,14,31,14,19521.756,23532.672,32520.0,19200.0,4010.9159999999974,2
1182,15,31,14,18638.1144,39497.472,31048.0,21600.0,20859.357600000003,2
1183,16,31,14,19137.564,24459.264,31880.0,21600.0,5321.700000000001,2
1184,17,31,14,12024.612,30276.9632,24030.0,20936.0,18252.351199999997,1
1185,18,31,14,4340.5551,41020.1464,14483.0,14483.0,36679.5913,1
1186,19,31,14,3231.60516,27186.0736,10782.8,10782.8,23954.46844,1
1187,20,31,14,4510.7847,43728.0416,15051.0,13386.0,39217.25689999999,0
1188,21,31,14,5245.9488,45899.7968,17504.0,12159.0,40653.848,0
1189,22,31,14,4654.9404,51690.5144,15532.0,10768.0,47035.574,0
1190,23,31,14,4007.5884,30115.1696,13372.0,7781.0,26107.5812,0
1191,24,31,14,3331.4652,4760.3376,11116.0,1327.0,1428.8723999999997,2
1192,25,31,14,2461.1364,0.0,8212.0,0.0,-2461.1364,2
1193,26,31,14,1598.0004,0.0,5332.0,0.0,-1598.0004,3
1194,27,31,14,812.7864,0.0,2712.0,0.0,-812.7864,3
1195,28,31,14,438.7608,0.0,1464.0,0.0,-438.7608,4
1196,29,31,14,665.334,0.0,2220.0,0.0,-665.334,6
1197,30,31,14,518.1813,0.0,1729.0,0.0,-518.1813,7
1198,31,31,14,143.59626,0.0,718.7,0.0,-143.59626,8
1199,36,31,14,1.601064,0.0,48.08,0.0,-1.601064,14
1200,37,31,14,109.8567,0.0,659.8,0.0,-109.8567,15
1201,38,31,14,114.76845,0.0,689.3,0.0,-114.76845,15
1202,3,32,14,4909.086,0.0,16380.0,0.0,-4909.086,14
1203,4,32,14,5055.939,0.0,16870.0,0.0,-5055.939,12
1204,5,32,14,4945.05,0.0,16500.0,0.0,-4945.05,10
1205,6,32,14,4924.071,0.0,16430.0,0.0,-4924.071,8
1206,7,32,14,5730.264,0.0,19120.0,0.0,-5730.264,7
1207,8,32,14,14803.398,0.0,24660.0,0.0,-14803.398,5
1208,9,32,14,17774.883,0.0,29610.0,0.0,-17774.883,4
1209,10,32,14,18573.282,0.0,30940.0,0.0,-18573.282,3
1210,11,32,14,18483.237,0.0,30790.0,0.0,-18483.237,3
1211,12,32,14,17594.793,0.0,29310.0,0.0,-17594.793,3
1212,13,32,14,17618.805,0.0,29350.0,0.0,-17618.805,2
1213,14,32,14,19077.534,0.0,31780.0,0.0,-19077.534,2
1214,15,32,14,18536.0634,22420.224,30878.0,21600.0,3884.1605999999992,2
1215,16,32,14,17582.1867,19979.52,29289.0,21600.0,2397.333300000002,2
1216,17,32,14,11928.0348,18308.156,23837.0,18759.0,6380.1212,2
1217,18,32,14,4158.3375,26229.1152,13875.0,12751.0,22070.7777,2
1218,19,32,14,2661.9354,15768.74544,8882.0,6351.0,13106.81004,2
1219,20,32,14,3281.715,13133.3816,10950.0,6020.0,9851.6666,2
1220,21,32,14,3881.7144,7669.6248,12952.0,4150.0,3787.9103999999998,2
1221,22,32,14,3700.9953,3261.8096,12349.0,1299.0,-439.1857,2
1222,23,32,14,3236.76,0.0,10800.0,0.0,-3236.76,2
1223,24,32,14,2763.234,0.0,9220.0,0.0,-2763.234,2
1224,25,32,14,2248.9488,0.0,7504.0,0.0,-2248.9488,3
1225,26,32,14,1474.8237,0.0,4921.0,0.0,-1474.8237,3
1226,27,32,14,487.512,0.0,1830.0,0.0,-487.512,4
1227,28,32,14,135.73413,0.0,582.3,0.0,-135.73413,6
1228,29,32,14,74.43216,0.0,279.4,0.0,-74.43216,7
1229,30,32,14,0.649017,0.0,19.49,0.0,-0.649017,8
1230,34,32,14,0.872127,0.0,26.19,0.0,-0.872127,12
1231,35,32,14,145.33785,0.0,872.9,0.0,-145.33785,13
1232,36,32,14,694.1052,0.0,2316.0,0.0,-694.1052,14
1233,37,32,14,1047.7512,0.0,3496.0,0.0,-1047.7512,15
1234,3,33,14,4225.77,0.0,14100.0,0.0,-4225.77,14
1235,4,33,14,4405.59,0.0,14700.0,0.0,-4405.59,12
1236,5,33,14,4429.566,0.0,14780.0,0.0,-4429.566,12
1237,6,33,14,4399.596,0.0,14680.0,0.0,-4399.596,9
1238,7,33,14,5124.87,0.0,17100.0,0.0,-5124.87,8
1239,8,33,14,11434.14,0.0,22850.0,0.0,-11434.14,7
1240,9,33,14,17348.67,0.0,28900.0,0.0,-17348.67,5
1241,10,33,14,18465.228,0.0,30760.0,0.0,-18465.228,4
1242,11,33,14,17678.835,0.0,29450.0,0.0,-17678.835,3
1243,12,33,14,17804.898,0.0,29660.0,0.0,-17804.898,3
1244,13,33,14,18387.189,0.0,30630.0,0.0,-18387.189,3
1245,14,33,14,18033.012,5938.752,30040.0,9600.0,-12094.259999999998,3
1246,15,33,14,15959.5758,25942.272,26586.0,21600.0,9982.6962,2
1247,16,33,14,11033.82,31652.124,22050.0,20966.0,20618.304,2
1248,17,33,14,5085.609885,37798.608,16969.00195,16969.0,32712.998115000002,2
1249,18,33,14,4315.3803,17347.4792,14399.0,7768.0,13032.0989,2
1250,19,33,14,3932.6634,9325.1608,13122.0,2842.0,5392.4974,2
1251,20,33,14,3257.739,0.0,10870.0,0.0,-3257.739,2
1252,21,33,14,2189.6082,0.0,7306.0,0.0,-2189.6082,2
1253,22,33,14,2590.3071,0.0,8643.0,0.0,-2590.3071,2
1254,23,33,14,2955.042,0.0,9860.0,0.0,-2955.042,3
1255,24,33,14,2815.9812,0.0,9396.0,0.0,-2815.9812,3
1256,25,33,14,2205.792,0.0,7360.0,0.0,-2205.792,3
1257,26,33,14,985.1139,0.0,3287.0,0.0,-985.1139,4
1258,27,33,14,5.12154,0.0,153.8,0.0,-5.12154,6
1259,33,33,14,1.113552,0.0,33.44,0.0,-1.113552,11
1260,34,33,14,465.6672,0.0,1748.0,0.0,-465.6672,12
1261,35,33,14,1382.2164,0.0,4612.0,0.0,-1382.2164,13
1262,36,33,14,1903.6944,0.0,6352.0,0.0,-1903.6944,14
1263,37,33,14,2237.5602,0.0,7466.0,0.0,-2237.5602,15
1264,4,34,14,3818.178,0.0,12740.0,0.0,-3818.178,14
1265,5,34,14,3920.076,0.0,13080.0,0.0,-3920.076,12
1266,6,34,14,4135.86,0.0,13800.0,0.0,-4135.86,12
1267,7,34,14,4882.113,0.0,16290.0,0.0,-4882.113,9
1268,8,34,14,8255.736,0.0,20660.0,0.0,-8255.736,8
1269,9,34,14,16172.082,0.0,26940.0,0.0,-16172.082,8
1270,10,34,14,18675.333,0.0,31110.0,0.0,-18675.333,6
1271,11,34,14,18945.468,0.0,31560.0,0.0,-18945.468,5
1272,12,34,14,18885.438,0.0,31460.0,0.0,-18885.438,4
1273,13,34,14,18195.093,0.0,30310.0,0.0,-18195.093,3
1274,14,34,14,16676.334,2749.248,27780.0,4800.0,-13927.086,3
1275,15,34,14,13281.408,12629.9304,23424.0,11924.0,-651.4776000000002,3
1276,16,34,14,5054.4405,27963.6192,16865.0,11259.0,22909.1787,3
1277,17,34,14,3324.5721,17556.6264,11093.0,7407.0,14232.054300000002,3
1278,18,34,14,3017.0799,6687.3712,10067.0,2599.0,3670.2912999999994,3
1279,19,34,14,2628.9684,0.0,8772.0,0.0,-2628.9684,3
1280,20,34,14,967.5648,0.0,3632.0,0.0,-967.5648,3
1281,21,34,14,106.7598,0.0,801.5,0.0,-106.7598,3
1282,22,34,14,773.5257,0.0,2581.0,0.0,-773.5257,3
1283,23,34,14,1589.3091,0.0,5303.0,0.0,-1589.3091,3
1284,24,34,14,2135.6622,0.0,7126.0,0.0,-2135.6622,4
1285,25,34,14,1256.3424,0.0,4192.0,0.0,-1256.3424,4
1286,26,34,14,35.49447,0.0,355.3,0.0,-35.49447,6
1287,33,34,14,290.376,0.0,1090.0,0.0,-290.376,11
1288,34,34,14,1390.608,0.0,4640.0,0.0,-1390.608,12
1289,35,34,14,2178.819,0.0,7270.0,0.0,-2178.819,14
1290,36,34,14,2399.3982,0.0,8006.0,0.0,-2399.3982,14
1291,37,34,14,2690.1072,0.0,8976.0,0.0,-2690.1072,15
